RECTYPE,LEA,ESTAB,URN,SCHNAME,NFTYPE,FEEDER,ICLOSE,ALL_BAND,ALL_SCORE,ALL_UPPER,ALL_LOWER,ALL_COHORT,ALL_PROGRESSED,ALL_APPREN,ALL_HE,ALL_TOP3RD,ALL_RUSSELL,ALL_OXBRIDGE,ALL_HTECH,ACADAGEN_COHORT,ACADAGEN_PROGRESSED,ACADAGEN_SCORE,ACADAGEN_UPPER,ACADAGEN_LOWER,ACADAGEN_BAND,TLEV_COHORT,TLEV_PROGRESSED,TLEV_SCORE,TLEV_UPPER,TLEV_LOWER,TLEV_BAND,OTHER_COHORT,OTHER_PROGRESSED,OTHER_SCORE,OTHER_UPPER,OTHER_LOWER,OTHER_BAND,DIS_PROGRESSED,DIS_APPREN,DIS_HE,DIS_TOP3RD,DIS_RUSSELL,DIS_OXBRIDGE,DIS_HTECH
1,916,5404,136578,The Crypt School,ACC,0,0,3,-4,2,-10,150,81%,6%,75%,23%,34%,1%,0%,150,81%,-4,2,-10,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,100%,0%,100%,13%,38%,SUPP,0%
1,916,5405,137752,Tewkesbury Academy,ACC,0,0,3,-7,3,-17,66,67%,3%,59%,17%,14%,0%,5%,66,67%,-7,2,-16,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,5406,137033,Katharine Lady Berkeley's School,ACC,0,0,3,-9,0,-17,93,74%,2%,72%,40%,41%,3%,0%,93,74%,-9,0,-17,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,5407,115758,Rednock School,FD,0,0,5,-23,-13,-32,77,49%,0%,47%,10%,8%,0%,3%,77,49%,-23,-14,-31,5,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,58%,0%,58%,17%,17%,0%,0%
1,916,5408,136474,Balcarras School,ACC,0,0,3,1,7,-5,178,83%,1%,82%,29%,33%,1%,0%,178,83%,1,6,-4,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,77%,0%,77%,23%,23%,SUPP,0%
1,916,5409,137634,Churchdown School,ACC,0,0,4,-17,-8,-25,99,54%,1%,51%,11%,11%,0%,2%,93,52%,-20,-11,-28,4,6,83%,28,67,-11,3,0,0%,NA,NA,NA,NA,25%,SUPP,19%,0%,0%,0%,SUPP
1,916,5410,136292,The Cotswold Academy,ACC,0,0,3,3,10,-4,141,82%,4%,79%,33%,31%,4%,0%,138,83%,3,9,-3,3,1,SUPP,SUPP,SUPP,SUPP,3,2,SUPP,SUPP,SUPP,SUPP,3,86%,0%,86%,14%,14%,0%,0%
1,916,5411,138746,Newent Community School and Sixth Form Centre,ACC,0,0,3,-11,0,-21,58,66%,9%,53%,7%,3%,0%,3%,58,66%,-11,0,-21,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,5412,136623,Chosen Hill School,ACC,0,0,3,-5,3,-13,88,70%,2%,61%,11%,10%,0%,7%,87,70%,-6,2,-14,3,0,0%,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,3,77%,0%,77%,8%,8%,0%,0%
1,916,5414,136960,Chipping Campden School,ACC,0,0,4,-9,-1,-16,122,70%,2%,66%,25%,23%,0%,2%,122,70%,-9,-1,-16,4,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,5415,137382,Wyedean School and Sixth Form Centre,ACC,0,0,4,-10,-1,-18,94,67%,1%,65%,17%,18%,0%,1%,91,69%,-8,0,-16,3,3,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,30%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,5418,136725,Cheltenham Bournside School and Sixth Form Centre,ACC,0,0,4,-11,-4,-17,150,64%,3%,60%,22%,21%,0%,1%,150,64%,-11,-4,-17,4,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,26%,SUPP,21%,11%,11%,0%,SUPP
1,916,6905,136016,"All Saints' Academy, Cheltenham",AC,0,0,4,-14,-5,-22,97,53%,1%,51%,5%,6%,0%,1%,89,55%,-13,-4,-21,4,0,0%,NA,NA,NA,NA,8,25%,-19,14,-52,3,47%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,8000,130683,Gloucestershire College,General Further Education College,0,0,4,-10,-5,-14,361,37%,1%,25%,1%,1%,0%,10%,53,45%,-11,0,-21,3,30,30%,-13,4,-30,3,278,36%,-10,-4,-15,4,41%,1%,31%,0%,0%,0%,8%
1,916,8001,146555,Hartpury College,Agriculture and Horticulture College,0,0,3,1,4,-2,657,54%,1%,52%,6%,5%,0%,1%,90,74%,-8,0,-16,3,0,0%,NA,NA,NA,NA,567,51%,3,7,-1,3,52%,2%,48%,4%,4%,0%,2%
1,916,8008,130686,Cirencester College,Sixth Form College,0,0,4,-6,-3,-8,909,66%,1%,64%,15%,15%,1%,1%,762,70%,-6,-3,-8,4,7,57%,11,47,-25,3,140,41%,-6,2,-14,3,69%,2%,67%,8%,12%,0%,0%
LA,916,,,,,,,NA,-5,NA,NA,4714,67%,2%,63%,21%,21%,2%,2%,3632,74%,-6,NA,NA,NA,86,42%,-4,NA,NA,NA,996,45%,-2,NA,NA,NA,68%,2%,65%,22%,22%,2%,2%
1,919,4000,117499,The Priory School,FD,0,0,3,-4,4,-12,87,75%,3%,71%,36%,29%,2%,0%,84,76%,-4,4,-12,3,3,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,88%,13%,75%,50%,38%,0%,0%
1,919,4001,138747,Hertswood Academy,ACC,0,0,3,1,10,-8,74,74%,0%,74%,16%,14%,0%,0%,74,74%,1,10,-8,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,65%,0%,65%,24%,18%,0%,0%
1,919,4003,138582,Samuel Ryder Academy,AC,0,0,3,2,26,-22,12,83%,0%,83%,17%,17%,0%,0%,12,83%,2,24,-20,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4004,139416,Elstree Screen Arts Academy,UTC,0,0,2,10,18,1,87,66%,0%,60%,2%,1%,0%,6%,28,68%,-2,12,-16,3,46,63%,15,29,0,3,13,69%,23,49,-3,3,53%,0%,47%,0%,SUPP,0%,7%
1,919,4005,117500,The Hemel Hempstead School,FD,0,0,3,-1,7,-9,104,78%,4%,73%,27%,21%,1%,1%,104,78%,-1,6,-8,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,82%,SUPP,73%,0%,0%,SUPP,SUPP
1,919,4006,139873,Richard Hale School,ACC,0,0,3,2,9,-5,135,83%,3%,80%,32%,27%,1%,0%,135,83%,2,8,-4,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4007,139662,The Reach Free School,F,0,0,3,16,34,-2,21,90%,0%,90%,19%,19%,0%,0%,21,90%,16,33,-1,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4008,139154,Hitchin Boys' School,ACC,0,0,2,13,20,5,113,88%,0%,88%,35%,29%,0%,1%,113,88%,13,20,5,2,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,78%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4009,137288,Hitchin Girls' School,ACC,0,0,3,8,15,0,122,90%,2%,87%,40%,34%,1%,2%,122,90%,8,15,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,100%,SUPP,90%,40%,40%,SUPP,SUPP
1,919,4010,117504,Fearnhill School,FD,0,0,3,1,21,-19,17,71%,0%,65%,18%,12%,0%,6%,17,71%,1,19,-17,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4011,137038,Verulam School,ACC,0,0,3,8,16,0,104,85%,1%,84%,32%,25%,2%,0%,104,85%,8,15,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,83%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4013,137985,Presdales School,ACC,0,0,2,10,17,2,117,92%,1%,90%,40%,35%,2%,2%,117,92%,10,17,2,2,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,71%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4014,137847,Stanborough School,ACC,0,0,3,2,12,-8,60,77%,2%,68%,23%,18%,0%,7%,60,77%,2,12,-8,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4016,136608,The Knights Templar School,ACC,0,0,3,5,11,-1,161,76%,1%,74%,16%,12%,1%,2%,126,79%,2,8,-4,3,0,0%,NA,NA,NA,NA,35,69%,15,31,-1,3,68%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4017,140037,The Thomas Alleyne Academy,AC,0,0,3,-8,6,-22,32,66%,3%,63%,3%,9%,0%,0%,32,66%,-8,5,-21,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,50%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4021,141004,The Watford UTC,UTC,0,1,3,-8,7,-23,30,47%,10%,33%,13%,13%,0%,3%,24,50%,-9,6,-24,3,6,33%,-7,32,-46,3,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4022,142051,Haileybury Turnford,AC,0,0,4,-15,-6,-23,89,51%,3%,44%,4%,4%,0%,3%,87,52%,-15,-6,-23,4,2,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,30%,5%,20%,0%,0%,0%,5%
1,919,4024,143131,Robert Barclay Academy,AC,0,0,3,0,16,-16,24,71%,4%,67%,4%,4%,0%,0%,24,71%,0,15,-15,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4026,144623,Barclay Academy,AC,0,0,3,4,16,-8,42,76%,5%,71%,24%,14%,0%,0%,42,76%,4,16,-8,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4028,137270,Sir John Lawes School,ACC,0,0,3,7,13,0,158,91%,1%,89%,48%,41%,2%,1%,158,91%,7,13,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,86%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4031,146305,Ridgeway Academy,AC,0,0,3,11,30,-8,19,84%,0%,84%,16%,16%,0%,0%,19,84%,11,28,-6,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4032,145430,The Adeyfield Academy,AC,0,0,3,1,17,-15,27,74%,0%,74%,19%,11%,0%,0%,27,74%,1,16,-14,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4033,146440,Laureate Academy,AC,0,0,3,-5,8,-18,40,70%,0%,68%,10%,8%,0%,3%,40,70%,-5,7,-17,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,82%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4035,147535,Onslow St Audrey's School,ACC,0,0,3,-11,3,-25,32,53%,0%,53%,6%,6%,0%,0%,25,60%,-11,4,-26,3,7,29%,-11,25,-47,3,0,0%,NA,NA,NA,NA,67%,0%,67%,0%,0%,0%,0%
1,919,4043,138286,Beaumont School,ACC,0,0,3,5,11,-1,181,90%,1%,88%,50%,44%,2%,1%,181,90%,5,10,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,83%,0%,83%,33%,33%,0%,0%
1,919,4066,117518,Barnwell School,FD,0,0,3,-8,3,-19,56,55%,0%,52%,5%,2%,0%,4%,35,66%,-6,7,-19,3,20,40%,-10,11,-31,3,1,SUPP,SUPP,SUPP,SUPP,3,75%,0%,75%,8%,SUPP,0%,0%
1,919,4067,140294,Simon Balle All-Through School,ACC,0,0,3,0,7,-7,136,71%,1%,67%,22%,20%,1%,3%,113,77%,-1,6,-8,3,23,43%,3,22,-16,3,0,0%,NA,NA,NA,NA,67%,0%,56%,0%,0%,0%,11%
1,919,4070,136973,Roundwood Park School,ACC,0,0,3,3,9,-3,147,86%,1%,86%,45%,40%,5%,0%,147,86%,3,9,-3,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4080,137110,Longdean School,ACC,0,0,3,3,12,-6,80,75%,0%,75%,21%,21%,1%,0%,71,80%,5,14,-4,3,9,33%,-13,18,-44,3,0,0%,NA,NA,NA,NA,100%,0%,100%,13%,25%,SUPP,0%
1,919,4083,137339,St Albans Girls' School,ACC,0,0,3,4,11,-3,115,89%,1%,88%,42%,40%,0%,0%,115,89%,4,11,-3,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,69%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4096,139036,Kings Langley School,ACC,0,0,3,4,14,-6,65,80%,3%,74%,26%,20%,3%,3%,65,80%,4,13,-5,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4099,137757,Bishop's Hatfield Girls' School,ACC,0,0,3,10,20,0,68,88%,1%,87%,26%,26%,0%,0%,68,88%,10,19,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,83%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4101,136396,The Broxbourne School,ACC,0,0,3,-1,6,-8,112,83%,14%,69%,30%,30%,3%,0%,112,83%,-1,6,-8,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,70%,20%,50%,0%,0%,0%,0%
1,919,4104,117530,The Nobel School,FD,0,0,2,10,17,2,130,85%,2%,81%,18%,15%,2%,2%,128,85%,9,15,2,2,1,SUPP,SUPP,SUPP,SUPP,3,1,SUPP,SUPP,SUPP,SUPP,3,82%,0%,82%,9%,9%,0%,0%
1,919,4111,140049,Westfield Academy,ACC,0,0,3,9,18,0,81,77%,2%,74%,4%,2%,0%,0%,77,81%,12,20,3,2,4,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,77%,0%,77%,0%,0%,0%,0%
1,919,4116,117534,Marriotts School,CY,0,0,4,-11,-3,-18,124,44%,0%,42%,10%,8%,0%,2%,49,71%,-3,8,-14,3,8,50%,7,40,-26,3,67,24%,-18,-6,-29,4,38%,0%,38%,4%,4%,0%,0%
1,919,4117,138484,The Sele School,ACC,0,0,5,-20,-2,-37,23,52%,0%,52%,9%,4%,0%,0%,23,52%,-20,-3,-36,4,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4118,138632,Monk's Walk School,ACC,0,0,3,5,12,-2,111,84%,2%,80%,23%,20%,3%,2%,111,84%,5,12,-2,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,89%,0%,89%,0%,0%,0%,0%
1,919,4122,117537,The Highfield School,FD,0,0,3,-6,4,-16,62,71%,0%,69%,21%,21%,0%,2%,62,71%,-6,3,-15,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,55%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4140,137656,King James Academy Royston,ACC,0,0,3,6,31,-19,11,55%,0%,18%,0%,0%,0%,36%,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,11,55%,6,34,-22,3,0%,0%,0%,0%,0%,0%,0%
1,919,4141,137002,Freman College,ACC,0,0,3,-3,4,-10,133,74%,5%,68%,18%,15%,0%,2%,123,77%,-3,4,-10,3,10,30%,-10,20,-40,3,0,0%,NA,NA,NA,NA,70%,0%,70%,10%,0%,0%,0%
1,919,4197,136609,Sandringham School,ACC,0,0,3,6,11,0,197,91%,1%,91%,56%,50%,2%,0%,196,91%,6,11,0,3,1,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,88%,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,919,4200,137637,Birchwood High School,ACC,0,0,4,-9,-1,-16,114,68%,2%,65%,17%,17%,0%,1%,114,68%,-9,-1,-16,4,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,45%,SUPP,36%,9%,9%,0%,SUPP
1,919,4498,137090,The Chauncy School,ACC,0,0,3,-5,3,-13,98,66%,0%,66%,11%,8%,1%,0%,90,68%,-5,3,-13,3,8,50%,-1,32,-34,3,0,0%,NA,NA,NA,NA,60%,0%,60%,0%,0%,SUPP,0%
1,919,4499,117552,The Astley Cooper School,CY,0,0,3,-22,0,-44,14,50%,0%,50%,0%,0%,0%,0%,14,50%,-22,-1,-42,5,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4504,138352,Tring School,ACC,0,0,3,1,7,-5,183,80%,2%,76%,25%,24%,1%,2%,183,80%,1,6,-4,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,88%,0%,75%,38%,38%,0%,13%
1,919,4606,117555,Townsend VA Church of England,VA,0,0,3,5,22,-12,22,77%,0%,77%,23%,5%,0%,0%,22,77%,5,21,-11,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4614,138356,St George's School,ACC,0,0,3,6,11,0,209,92%,1%,90%,56%,47%,4%,SP,209,92%,6,11,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,75%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4619,117557,John F Kennedy Catholic School,VA,0,0,3,5,13,-3,103,85%,0%,84%,28%,29%,3%,1%,103,85%,5,12,-2,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,67%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4620,138106,Loreto College,ACC,0,0,3,5,15,-5,69,87%,0%,86%,42%,36%,3%,1%,69,87%,5,14,-4,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,100%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,4802,136922,Yavneh College,ACC,0,0,3,2,10,-6,105,86%,2%,84%,59%,56%,1%,0%,105,86%,2,9,-5,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,85%,0%,85%,31%,31%,SUPP,0%
1,919,5400,136606,Rickmansworth School,ACC,0,0,3,6,13,-1,132,87%,2%,86%,34%,31%,0%,0%,132,87%,6,12,0,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,82%,0%,82%,36%,36%,0%,0%
1,919,5401,136276,Watford Grammar School for Boys,ACC,0,0,3,4,9,-1,201,93%,2%,89%,60%,58%,2%,1%,201,93%,4,9,-1,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,92%,0%,83%,50%,50%,0%,8%
1,919,5403,136289,Watford Grammar School for Girls,ACC,0,0,3,4,9,-1,194,94%,1%,92%,65%,61%,3%,1%,194,94%,4,9,-1,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,83%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5404,136899,Parmiter's School,ACC,0,0,3,4,9,-1,203,94%,2%,92%,68%,60%,6%,0%,203,94%,4,9,-1,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,91%,0%,91%,45%,45%,9%,0%
1,919,5405,117577,The Bishop's Stortford High School,FD,0,0,3,-2,4,-8,173,83%,3%,79%,37%,32%,1%,0%,173,83%,-2,3,-7,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,85%,0%,85%,38%,31%,0%,0%
1,919,5406,117578,Ashlyns School,FD,0,0,3,4,11,-3,110,86%,1%,85%,49%,43%,4%,0%,110,86%,4,11,-3,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5407,136554,Dame Alice Owen's School,ACC,0,0,3,2,7,-3,204,93%,2%,91%,71%,68%,13%,0%,204,93%,2,7,-3,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5408,137872,Bushey Meads School,ACC,0,0,3,1,8,-6,129,75%,3%,71%,22%,18%,0%,2%,128,76%,1,7,-5,3,1,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,67%,SUPP,57%,5%,5%,0%,SUPP
1,919,5410,136877,Queens' School,ACC,0,0,3,3,9,-3,162,86%,2%,83%,34%,31%,1%,1%,162,86%,3,9,-3,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,92%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5411,137224,Mount Grace School,ACC,0,0,3,-11,1,-23,48,58%,2%,54%,2%,2%,0%,2%,48,58%,-11,0,-22,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5412,137938,Nicholas Breakspear Catholic School,ACC,0,0,3,-5,11,-21,24,67%,0%,63%,21%,13%,0%,4%,23,65%,-7,9,-23,3,1,SUPP,SUPP,SUPP,SUPP,3,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5413,137895,The Saint John Henry Newman Catholic School,ACC,0,0,3,4,10,-2,164,82%,2%,80%,35%,32%,1%,1%,151,83%,2,8,-4,3,7,100%,47,83,10,1,6,50%,7,46,-32,3,64%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5414,138042,The Marlborough Science Academy,ACC,0,0,2,10,18,1,104,81%,0%,80%,15%,14%,1%,1%,104,81%,10,17,2,2,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,85%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5415,137532,Goffs Academy,ACC,0,0,3,-5,1,-11,151,72%,4%,67%,14%,9%,1%,1%,151,72%,-5,1,-11,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,79%,SUPP,71%,0%,0%,0%,SUPP
1,919,5416,137156,Leventhorpe,ACC,0,0,3,-8,0,-15,132,70%,4%,65%,14%,11%,0%,1%,132,70%,-8,-1,-14,4,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,50%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5417,137922,Saint Michael's Catholic High School,ACC,0,0,3,-1,8,-10,80,79%,3%,75%,28%,16%,0%,1%,80,79%,-1,7,-9,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5418,137914,Saint Joan of Arc Catholic School,ACC,0,0,3,0,10,-10,66,80%,8%,70%,26%,21%,0%,3%,66,80%,0,9,-9,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,100%,0%,100%,50%,50%,0%,0%
1,919,5419,147246,Chancellor's School,ACC,0,0,3,-5,3,-13,105,75%,4%,70%,30%,25%,0%,1%,105,75%,-5,2,-12,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,83%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5420,140786,The Hertfordshire & Essex High School and Science College,ACC,0,0,3,6,12,0,189,91%,4%,87%,38%,30%,2%,0%,188,91%,6,11,0,3,0,0%,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,3,88%,0%,88%,13%,13%,0%,0%
1,919,5421,136901,St Clement Danes School,ACC,0,0,3,5,11,-1,166,92%,1%,90%,50%,43%,3%,1%,166,92%,5,11,-1,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,100%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5422,148499,St Mary's Catholic School,ACC,0,0,3,3,14,-8,57,88%,5%,82%,46%,40%,0%,0%,57,88%,3,13,-7,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,67%,0%,67%,17%,0%,0%,0%
1,919,5423,138360,St Mary's Church of England High School (VA),ACC,0,0,2,14,25,2,53,87%,0%,85%,23%,19%,4%,2%,53,87%,14,24,3,2,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,85%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5426,136607,The John Warner School,ACC,0,0,4,-11,-2,-19,103,58%,3%,54%,12%,8%,0%,1%,97,59%,-12,-4,-19,4,6,50%,3,42,-36,3,0,0%,NA,NA,NA,NA,53%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,5427,136482,Hockerill Anglo-European College,ACC,0,0,3,3,12,-6,75,89%,0%,89%,72%,68%,8%,0%,75,89%,3,12,-6,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,6905,135876,Future Academies Watford,AC,0,0,3,1,11,-9,59,69%,0%,68%,14%,14%,0%,2%,59,69%,1,11,-9,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,91%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,919,8019,130720,West Herts College,General Further Education College,0,0,3,3,5,0,1182,49%,2%,44%,4%,3%,0%,3%,14,71%,12,32,-8,3,37,46%,4,19,-11,3,1131,49%,3,5,0,3,47%,2%,43%,1%,1%,0%,2%
1,919,8020,130721,North Hertfordshire College,General Further Education College,0,0,3,-4,1,-9,268,41%,1%,36%,2%,1%,0%,5%,40,53%,-9,3,-21,3,7,100%,56,92,19,1,221,38%,-6,0,-12,3,41%,0%,39%,4%,2%,0%,2%
1,919,8021,130722,Hertford Regional College,General Further Education College,0,0,3,1,4,-2,444,43%,2%,30%,SP,0%,0%,11%,20,55%,-13,4,-30,3,59,29%,-9,3,-21,3,365,44%,3,8,-2,3,52%,1%,39%,SUPP,0%,0%,12%
1,919,8022,130723,Oaklands College,General Further Education College,0,0,3,0,3,-3,652,47%,3%,41%,4%,4%,0%,3%,49,65%,-3,8,-14,3,11,36%,1,29,-27,3,592,46%,1,4,-2,3,46%,2%,39%,2%,2%,0%,6%
LA,919,,,,,,,NA,2,NA,NA,10123,72%,2%,68%,26%,23%,1%,2%,7402,82%,2,NA,NA,NA,277,45%,1,NA,NA,NA,2444,46%,2,NA,NA,NA,74%,2%,70%,28%,24%,2%,2%
1,921,4001,136753,Ryde Academy,AC,0,0,3,-4,8,-16,45,67%,0%,67%,7%,7%,0%,0%,45,67%,-4,7,-15,3,0,0%,NA,NA,NA,NA,0,0%,NA,NA,NA,NA,70%,0%,70%,10%,10%,0%,0%
