RECTYPE,LEA,ESTAB,URN,SCHNAME,NFTYPE,FEEDER,ICLOSE,REGION,ALL_BAND,ALL_SCORE,ALL_COHORT,ALL_PROGRESSED,ALL_APPREN,ALL_HE,ALL_TOP3RD,ALL_RUSSELL,ALL_OXBRIDGE,ALL_HTECH,ACADAGEN_COHORT,ACADAGEN_PROGRESSED,ACADAGEN_SCORE,ACADAGEN_BAND,TLEV_COHORT,TLEV_PROGRESSED,TLEV_SCORE,TLEV_BAND,OTHER_COHORT,OTHER_PROGRESSED,OTHER_SCORE,OTHER_BAND,DIS_PROGRESSED,DIS_APPREN,DIS_HE,DIS_TOP3RD,DIS_RUSSELL,DIS_OXBRIDGE,DIS_HTECH
1,931,6907,136261,Oxford Spires Academy,AC,0,0,,2,12,83,73%,0%,71%,20%,8%,2%,2%,83,73%,12,2,0,NA,NA,NA,0,NA,NA,NA,67%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,931,8001,130789,The Henley College,Sixth Form College,0,0,,3,-4,645,61%,SP,58%,17%,9%,0%,2%,548,64%,-6,4,75,48%,6,3,22,50%,27,1,53%,0%,53%,19%,5%,0%,0%
1,931,8004,134153,Activate Learning,General Further Education College,0,0,,4,-6,1179,38%,1%,33%,5%,3%,0%,4%,580,42%,-11,4,505,38%,-2,3,94,18%,-4,3,36%,SUPP,31%,2%,SUPP,0%,SUPP
1,931,8007,130793,Abingdon and Witney College,General Further Education College,0,0,,3,-3,360,43%,SP,33%,3%,1%,0%,9%,178,45%,-6,3,163,44%,3,3,19,5%,-19,3,41%,SUPP,30%,SUPP,SUPP,0%,SUPP
LA,931,,,,,,,,NA,-3,,59%,1%,55%,20%,14%,1%,3%,4197,63%,-4,NA,766,40%,0,NA,136,21%,-1,NA,60%,SUPP,56%,21%,15%,SUPP,SUPP
1,933,4000,123862,Frome Community College,CY,0,0,,4,-10,137,56%,2%,53%,15%,14%,4%,1%,135,56%,-11,4,2,SUPP,SUPP,SUPP,0,NA,NA,NA,33%,SUPP,SUPP,SUPP,0%,0%,SUPP
1,933,4259,136294,Huish Episcopi Academy,ACC,0,0,,4,-16,94,55%,1%,50%,22%,19%,1%,4%,94,55%,-16,4,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,0%,0%,SUPP,0%
1,933,4274,136295,Holyrood Academy,ACC,0,0,,4,-18,59,47%,2%,42%,14%,8%,0%,3%,59,47%,-18,4,0,NA,NA,NA,0,NA,NA,NA,50%,SUPP,SUPP,0%,0%,0%,SUPP
1,933,4291,136791,West Somerset College,ACC,0,0,,3,-4,92,52%,0%,50%,9%,9%,0%,2%,75,61%,-1,3,15,13%,-19,3,2,SUPP,SUPP,SUPP,36%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,933,4304,123879,The King Alfred School,CY,0,1,,3,0,71,65%,0%,58%,21%,18%,3%,7%,71,65%,0,3,0,NA,NA,NA,0,NA,NA,NA,70%,0%,SUPP,0%,0%,SUPP,SUPP
1,933,4354,123883,Heathfield Community School,CY,0,0,,3,-11,40,43%,0%,20%,3%,0%,0%,23%,36,44%,-10,3,4,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,0%,0%,SUPP
1,933,4504,137285,The Blue School,ACC,0,0,,4,-8,158,66%,1%,65%,36%,30%,4%,1%,153,69%,-7,3,5,SUPP,SUPP,SUPP,0,NA,NA,NA,58%,SUPP,SUPP,25%,25%,0%,SUPP
1,933,4508,123893,Wadham School,VC,0,0,,5,-24,37,46%,0%,41%,16%,14%,0%,5%,37,46%,-24,5,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,933,4583,136783,The Kings of Wessex Academy,ACC,0,0,,3,1,146,77%,1%,75%,40%,34%,2%,1%,146,77%,1,3,0,NA,NA,NA,0,NA,NA,NA,50%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,933,5400,137313,Sexey's School,ACC,0,0,,3,6,71,82%,1%,77%,38%,31%,1%,3%,71,82%,6,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,933,8000,130803,Bridgwater and Taunton College,General Further Education College,0,0,,4,-10,1102,41%,1%,28%,5%,4%,SP,12%,543,50%,-14,4,503,33%,-9,4,56,39%,14,2,38%,SUPP,24%,4%,2%,SUPP,SUPP
1,933,8006,130805,Yeovil College,General Further Education College,0,0,,4,-17,392,29%,2%,19%,3%,2%,0%,8%,191,37%,-21,5,138,25%,-14,4,63,13%,-11,3,23%,SUPP,16%,0%,0%,0%,SUPP
1,933,8009,130806,Strode College,General Further Education College,0,0,,3,-2,554,59%,2%,51%,17%,12%,SP,6%,414,64%,-4,3,122,47%,2,3,18,28%,4,3,45%,0%,35%,10%,SUPP,SUPP,10%
1,933,8600,130808,Richard Huish College,Sixth Form College,0,0,,4,-5,837,67%,1%,63%,30%,21%,1%,3%,812,68%,-6,4,23,57%,12,3,2,SUPP,SUPP,SUPP,54%,SUPP,51%,21%,16%,0%,SUPP
LA,933,,,,,,,,NA,-8,,53%,1%,45%,17%,13%,1%,7%,2840,60%,-8,NA,812,34%,-8,NA,141,25%,0,NA,55%,1%,47%,18%,13%,1%,7%
1,935,4000,136990,Bury St Edmunds County Upper School,ACC,0,0,,3,-2,108,76%,4%,71%,38%,21%,2%,1%,108,76%,-2,3,0,NA,NA,NA,0,NA,NA,NA,71%,SUPP,SUPP,SUPP,0%,SUPP,SUPP
1,935,4003,137321,Felixstowe Academy,AC,0,0,,3,-6,78,51%,5%,42%,8%,4%,0%,4%,77,51%,-7,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,67%,0%,67%,SUPP,0%,0%,0%
1,935,4008,138506,Ormiston Sudbury Academy,AC,0,0,,3,-8,47,51%,0%,49%,13%,9%,0%,2%,47,51%,-8,3,0,NA,NA,NA,0,NA,NA,NA,43%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,935,4019,141639,Thomas Gainsborough School,ACC,0,0,,3,-5,53,60%,0%,60%,13%,6%,0%,0%,53,60%,-5,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,0%
1,935,4024,124802,Thurston Community College,CY,0,0,,3,-6,143,71%,0%,70%,27%,15%,1%,1%,143,71%,-6,3,0,NA,NA,NA,0,NA,NA,NA,86%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,935,4033,139867,Mildenhall College Academy,ACC,0,0,,4,-13,102,48%,0%,47%,14%,5%,0%,1%,97,49%,-12,4,5,SUPP,SUPP,SUPP,0,NA,NA,NA,46%,0%,SUPP,SUPP,0%,0%,SUPP
1,935,4036,136271,Hartismere School,ACC,0,0,,3,4,90,74%,1%,73%,38%,24%,1%,0%,90,74%,4,3,0,NA,NA,NA,0,NA,NA,NA,50%,SUPP,SUPP,SUPP,0%,SUPP,0%
1,935,4040,136782,Thomas Mills High School,ACC,0,0,,3,4,135,77%,1%,74%,33%,21%,0%,1%,135,77%,4,3,0,NA,NA,NA,0,NA,NA,NA,89%,SUPP,78%,33%,SUPP,0%,SUPP
1,935,4056,137055,Sir John Leman High School,ACC,0,0,,3,-3,86,64%,3%,60%,23%,8%,0%,0%,76,70%,0,3,10,20%,-23,3,0,NA,NA,NA,44%,0%,44%,19%,0%,0%,0%
1,935,4075,136998,Bungay High School,ACC,0,0,,3,-4,112,64%,2%,62%,33%,16%,2%,1%,107,66%,-3,3,3,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,45%,SUPP,SUPP,27%,SUPP,SUPP,SUPP
1,935,4076,136834,Farlingaye High School,ACC,0,0,,3,1,203,77%,0%,76%,41%,27%,1%,1%,203,77%,1,3,0,NA,NA,NA,0,NA,NA,NA,70%,0%,SUPP,35%,20%,0%,SUPP
1,935,4090,124840,Northgate High School,CY,0,0,,3,-1,239,73%,2%,69%,36%,25%,1%,2%,239,73%,-1,3,0,NA,NA,NA,0,NA,NA,NA,50%,0%,50%,25%,15%,SUPP,0%
1,935,4092,136827,Copleston High School,ACC,0,0,,3,-8,120,59%,2%,57%,19%,8%,0%,1%,120,59%,-8,3,0,NA,NA,NA,0,NA,NA,NA,60%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,935,4099,136969,Kesgrave High School,ACC,0,0,,3,-1,179,66%,6%,59%,15%,6%,1%,2%,177,67%,0,3,0,NA,NA,NA,2,SUPP,SUPP,SUPP,31%,0%,31%,0%,0%,SUPP,0%
1,935,4102,136322,Samuel Ward Academy,ACC,0,0,,4,-10,122,56%,2%,51%,19%,9%,1%,2%,122,56%,-10,4,0,NA,NA,NA,0,NA,NA,NA,64%,SUPP,SUPP,21%,SUPP,SUPP,SUPP
1,935,4103,143362,Stowupland High School,ACC,0,0,,3,-6,67,63%,0%,58%,12%,3%,0%,4%,67,63%,-6,3,0,NA,NA,NA,0,NA,NA,NA,57%,0%,57%,0%,SUPP,0%,0%
1,935,4500,124856,King Edward VI Church of England Voluntary Controlled Upper School,VC,0,0,,3,-3,170,74%,1%,72%,38%,21%,1%,1%,170,74%,-3,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,935,4600,124861,St Benedict's Catholic School,VA,0,0,,2,15,81,90%,1%,89%,49%,36%,4%,0%,81,90%,15,2,0,NA,NA,NA,0,NA,NA,NA,100%,SUPP,SUPP,78%,67%,SUPP,0%
1,935,4603,137849,St Alban's Catholic High School,ACC,0,0,,2,11,78,79%,5%,74%,28%,12%,0%,0%,78,79%,11,2,0,NA,NA,NA,0,NA,NA,NA,67%,0%,67%,SUPP,SUPP,0%,0%
1,935,4604,142283,One Sixth Form College,ACC1619,0,0,,3,-3,785,58%,3%,54%,16%,7%,SP,2%,655,61%,-5,4,130,44%,5,3,0,NA,NA,NA,57%,SUPP,52%,6%,SUPP,SUPP,SUPP
1,935,8000,130818,West Suffolk College,General Further Education College,0,0,,3,-4,756,39%,1%,35%,4%,1%,0%,3%,434,45%,-5,3,223,30%,-7,3,99,36%,12,2,40%,SUPP,36%,3%,SUPP,0%,SUPP
1,935,8001,130819,East Coast College,General Further Education College,0,0,,4,-17,161,22%,1%,14%,2%,0%,0%,7%,47,34%,-16,4,94,19%,-18,5,20,10%,-13,3,22%,SUPP,14%,0%,0%,0%,SUPP
1,935,8003,130820,Suffolk New College,General Further Education College,0,0,,4,-10,453,28%,SP,25%,2%,SP,0%,2%,211,35%,-13,4,138,20%,-13,4,104,23%,2,3,20%,SUPP,19%,0%,SUPP,0%,SUPP
LA,935,,,,,,,,NA,-4,,55%,2%,51%,18%,9%,SP,2%,3927,61%,-4,NA,651,30%,-7,NA,228,27%,5,NA,57%,2%,53%,19%,10%,SUPP,2%
1,936,4028,142490,"Christ's College, Guildford",ACC,0,0,,3,-13,40,53%,0%,53%,13%,0%,0%,0%,40,53%,-13,3,0,NA,NA,NA,0,NA,NA,NA,58%,0%,58%,SUPP,0%,0%,0%
1,936,4036,136833,Howard of Effingham School,ACC,0,0,,3,3,162,82%,2%,79%,39%,27%,1%,1%,161,83%,4,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,80%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,936,4073,143902,Therfield School,ACC,0,0,,3,-1,63,62%,0%,59%,21%,11%,2%,3%,63,62%,-1,3,0,NA,NA,NA,0,NA,NA,NA,50%,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,936,4098,142315,Oxted School,ACC,0,0,,3,-5,202,65%,0%,62%,32%,21%,SP,3%,201,66%,-5,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,44%,0%,44%,22%,22%,SUPP,0%
1,936,4153,138928,Warlingham School,ACC,0,0,,4,-8,157,59%,1%,57%,15%,8%,0%,1%,157,59%,-8,4,0,NA,NA,NA,0,NA,NA,NA,62%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,936,4190,140117,Tomlinscote School,ACC,0,0,,4,-14,83,48%,1%,45%,17%,5%,0%,2%,72,53%,-15,4,6,33%,4,3,5,SUPP,SUPP,SUPP,67%,SUPP,SUPP,SUPP,0%,0%,SUPP
1,936,4454,143901,The Ashcombe School,ACC,0,0,,3,5,129,82%,0%,81%,50%,38%,2%,2%,129,82%,5,3,0,NA,NA,NA,0,NA,NA,NA,63%,0%,SUPP,SUPP,SUPP,0%,SUPP
1,936,4456,136906,George Abbot School,ACC,0,0,,3,0,264,75%,1%,73%,39%,31%,3%,1%,264,75%,0,3,0,NA,NA,NA,0,NA,NA,NA,80%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,936,4611,125275,St Andrew's Catholic School,VA,0,0,,3,-10,83,65%,2%,63%,27%,16%,0%,0%,82,65%,-10,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%
1,936,4619,125276,St Peter's Catholic School,VA,0,0,,3,8,105,84%,0%,84%,37%,27%,0%,0%,105,84%,8,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,0%
1,936,4622,125278,St Bede's School,VA,0,0,,3,6,157,81%,0%,79%,37%,25%,1%,2%,157,81%,6,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,SUPP,SUPP
1,936,4623,125279,Royal Alexandra and Albert School,VA,0,0,,1,19,72,86%,0%,86%,42%,22%,0%,0%,72,86%,19,1,0,NA,NA,NA,0,NA,NA,NA,83%,0%,83%,SUPP,SUPP,0%,0%
1,936,4763,138491,The Bishop Wand Church of England School,ACC,0,0,,3,-2,65,68%,0%,68%,22%,8%,2%,0%,65,68%,-2,3,0,NA,NA,NA,0,NA,NA,NA,56%,0%,56%,0%,0%,SUPP,0%
1,936,4765,125281,The Priory CofE Voluntary Aided School,VA,0,0,,4,-15,57,49%,0%,49%,23%,16%,0%,0%,57,49%,-15,4,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,0%,0%,0%,0%
1,936,5400,139193,Guildford County School,ACC,0,0,,4,-11,100,61%,1%,60%,34%,22%,1%,0%,100,61%,-11,4,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,936,5401,136828,Collingwood College,ACC,0,0,,3,-2,173,61%,1%,59%,21%,12%,1%,1%,166,62%,-2,3,7,29%,-4,3,0,NA,NA,NA,53%,SUPP,SUPP,SUPP,0%,SUPP,SUPP
1,936,5402,143369,"St John the Baptist Catholic Comprehensive School, Woking",ACC,0,0,,3,-1,139,81%,1%,80%,48%,32%,1%,1%,139,81%,-1,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,936,5403,139151,Gordon's School,ACC,0,0,,3,8,83,89%,1%,88%,71%,53%,2%,0%,83,89%,8,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,936,5404,136534,Glyn School,ACC,0,0,,3,-2,224,75%,SP,74%,37%,25%,1%,1%,224,75%,-2,3,0,NA,NA,NA,0,NA,NA,NA,63%,SUPP,SUPP,0%,0%,SUPP,SUPP
1,936,5405,137595,Epsom and Ewell High School,ACC,0,0,,3,-6,53,58%,0%,58%,13%,8%,0%,0%,53,58%,-6,3,0,NA,NA,NA,0,NA,NA,NA,50%,0%,50%,0%,0%,0%,0%
1,936,5406,137735,The Beacon School,ACC,0,0,,4,-15,61,43%,0%,41%,5%,0%,0%,2%,61,43%,-15,4,0,NA,NA,NA,0,NA,NA,NA,67%,0%,SUPP,SUPP,0%,0%,SUPP
1,936,5407,137736,Rosebery School,ACC,0,0,,3,3,136,81%,1%,79%,36%,24%,3%,1%,136,81%,3,3,0,NA,NA,NA,0,NA,NA,NA,50%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,936,5409,142314,Heathside School,ACC,0,0,,2,14,95,93%,2%,91%,52%,32%,2%,0%,95,93%,14,2,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,936,5411,125311,St Paul's Catholic College,VA,0,0,,3,4,109,72%,0%,69%,27%,16%,1%,3%,109,72%,4,3,0,NA,NA,NA,0,NA,NA,NA,69%,0%,69%,SUPP,0%,SUPP,0%
1,936,5412,143367,"Salesian School, Chertsey",ACC,0,0,,3,6,156,85%,2%,83%,50%,29%,0%,0%,156,85%,6,3,0,NA,NA,NA,0,NA,NA,NA,81%,0%,81%,50%,19%,0%,0%
1,936,5413,137003,Fullbrook School,ACC,0,0,,3,-5,111,69%,1%,65%,25%,15%,0%,4%,105,73%,-4,3,6,0%,-37,3,0,NA,NA,NA,50%,SUPP,38%,0%,0%,0%,SUPP
1,936,5415,125315,All Hallows Catholic School,VA,0,0,,3,-1,70,70%,1%,67%,27%,14%,0%,1%,70,70%,-1,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,936,5416,137855,Hinchley Wood School,ACC,0,0,,4,-11,126,68%,0%,67%,39%,27%,0%,1%,126,68%,-11,4,0,NA,NA,NA,0,NA,NA,NA,67%,0%,SUPP,33%,SUPP,0%,SUPP
1,936,5417,137906,Blenheim High School,ACC,0,0,,4,-11,114,62%,1%,60%,21%,8%,0%,2%,114,62%,-11,4,0,NA,NA,NA,0,NA,NA,NA,83%,SUPP,67%,SUPP,SUPP,0%,SUPP
1,936,8001,130822,North East Surrey College of Technology,General Further Education College,0,0,,4,-10,416,29%,1%,20%,1%,SP,0%,8%,127,41%,-7,3,259,25%,-11,4,30,7%,-14,3,16%,0%,9%,0%,SUPP,0%,7%
1,936,8005,130824,East Surrey College,General Further Education College,0,0,,3,-1,372,42%,1%,37%,1%,1%,0%,4%,173,50%,-2,3,158,40%,0,3,41,20%,-2,3,24%,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,936,8007,130825,Brooklands College,General Further Education College,0,0,,4,-17,327,24%,SP,18%,4%,1%,0%,6%,123,31%,-20,4,147,20%,-19,5,57,21%,-4,3,20%,SUPP,16%,SUPP,SUPP,0%,SUPP
1,936,8600,145004,Godalming College,ACC1619,0,0,,3,-2,928,69%,1%,67%,32%,21%,1%,1%,902,70%,-2,3,23,48%,7,3,3,SUPP,SUPP,SUPP,64%,0%,64%,24%,18%,SUPP,0%
1,936,8601,145005,Reigate College,ACC1619,0,0,,4,-4,996,62%,1%,59%,22%,11%,SP,2%,937,64%,-4,4,58,38%,-1,3,1,SUPP,SUPP,SUPP,51%,SUPP,46%,20%,6%,SUPP,SUPP
1,936,8602,130830,Esher College,Sixth Form College,0,0,,3,4,827,78%,SP,77%,36%,25%,1%,1%,809,78%,4,2,18,72%,28,2,0,NA,NA,NA,72%,0%,72%,27%,19%,SUPP,0%
1,936,8603,145007,Woking College,ACC1619,0,0,,3,0,473,63%,1%,61%,22%,9%,1%,1%,446,64%,-1,3,27,52%,11,3,0,NA,NA,NA,54%,0%,54%,25%,5%,0%,0%
LA,936,,,,,,,,NA,-3,,62%,1%,59%,24%,15%,1%,2%,7871,67%,-3,NA,1157,31%,-8,NA,179,16%,-7,NA,63%,1%,60%,26%,16%,1%,2%
1,937,4002,137235,Stratford Girls' Grammar School,ACC,0,0,,3,1,84,88%,1%,87%,58%,39%,2%,0%,84,88%,1,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%
1,937,4003,139936,Nicholas Chamberlaine School,AC,0,0,,3,1,59,69%,7%,63%,12%,7%,0%,0%,59,69%,1,3,0,NA,NA,NA,0,NA,NA,NA,58%,0%,58%,0%,0%,0%,0%
1,937,4004,137771,Etone College,ACC,0,0,,1,20,32,84%,0%,81%,9%,6%,0%,3%,32,84%,20,1,0,NA,NA,NA,0,NA,NA,NA,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP
1,937,4110,125734,Kineton High School,CY,0,0,,4,-16,63,49%,3%,43%,6%,5%,0%,3%,63,49%,-16,4,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,937,4112,136459,The Polesworth School,ACC,0,0,,3,2,132,77%,2%,68%,25%,16%,0%,6%,132,77%,2,3,0,NA,NA,NA,0,NA,NA,NA,73%,SUPP,53%,SUPP,SUPP,0%,SUPP
1,937,4114,143905,Southam College,ACC,0,0,,3,0,127,74%,2%,70%,26%,20%,0%,2%,127,74%,0,3,0,NA,NA,NA,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP
1,937,4124,137236,Stratford Upon Avon School,ACC,0,0,,3,1,103,69%,3%,62%,15%,9%,0%,4%,103,69%,1,3,0,NA,NA,NA,0,NA,NA,NA,67%,0%,67%,SUPP,SUPP,0%,0%
1,937,4190,137770,Aylesford School and Sixth Form College,ACC,0,0,,3,-6,60,67%,2%,63%,18%,8%,2%,2%,59,68%,-5,3,1,SUPP,SUPP,SUPP,0,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
