LA,ESTAB,URN,PERCTOT,PPERSABS10
330,4207,138937,6.6,17.1
330,4220,136882,5.5,16.7
330,4223,103509,5.2,11.9
330,4227,139841,4.9,12.5
330,4237,103514,5,12.1
330,4240,139746,5.5,14
330,4241,137034,5.5,12.4
330,4245,103519,6.2,18.1
330,4246,139994,5.2,12.6
330,4300,136778,3.3,3.3
330,4301,103522,8.3,23.1
330,4307,138136,4.6,9.4
330,4323,138059,5.2,14.3
330,4331,137053,4.9,10.9
330,4333,103529,7.3,24.8
330,4334,133306,6.4,18
330,4606,103531,3.7,7.2
330,4616,141835,6.6,17.5
330,4625,103534,5.5,16.5
330,4660,137988,4.5,10.1
330,4661,140524,4.6,11.7
330,4663,103537,7.1,18.9
330,4664,103538,6.3,18.4
330,4801,103539,4.2,8.8
330,4804,103541,5.3,14
330,5201,137155,3.2,3
330,5202,103543,2.9,3.3
330,5203,103544,3,1.6
330,5205,143434,2.6,2.2
330,5402,143562,4.5,8.3
330,5403,143435,8,22.4
330,5404,137047,3.8,5.9
330,5405,137046,4.4,13.7
330,5406,137044,4.3,7.3
330,5407,137045,4.5,7.8
330,5408,137043,5.3,13.2
330,5409,137858,6.9,15.8
330,5410,136908,6.2,14.3
330,5411,136406,6.1,16.1
330,5412,138695,5.8,15.1
330,5413,103560,5.6,13.9
330,5414,136590,4.1,9.3
330,5415,103562,4.8,11
330,5416,103563,6.6,18.1
330,5949,131465,4.3,9.8
330,6905,135907,4.2,8.6
330,6906,136152,5.6,12.9
330,6907,135911,7.5,21.2
330,6908,135970,5.1,9.2
330,6909,136032,6.3,17.4
330,6910,136213,6.6,18.3
330,7000,144336,12,38.6
330,7006,103600,6.7,19.8
330,7009,103601,13.7,48.4
330,7012,103603,9.3,27.5
330,7013,141252,9,28.3
330,7014,103605,5.1,10.3
330,7016,103606,9.6,29.2
330,7026,103609,30.8,70.2
330,7030,103611,5.8,11.5
330,7031,138281,11.6,40.6
330,7033,103613,9.1,29.4
330,7034,103614,11.2,34.4
330,7035,103615,4.5,9
330,7036,103616,9.6,26.5
330,7037,103617,14.1,44.6
330,7038,144042,12.1,35.2
330,7040,103619,14.7,39.6
330,7045,103622,5.6,14.7
330,7047,103623,11.9,37.9
330,7049,144043,13.3,38.3
330,7050,103625,10.4,45.7
330,7051,103626,8.1,19.4
330,7052,103627,10.3,38.3
330,7053,103628,11.6,32
330,7060,103630,7,22.6
330,7062,103632,29.1,59.2
330,7063,139526,27.6,66.5
331,2000,103638,5.2,15.2
331,2001,137283,3,3.9
331,2004,139383,4.5,9.6
331,2005,139384,4.5,13
331,2007,139680,6.2,16.1
331,2008,103639,3.6,6
331,2009,144064,4.1,8
331,2010,139681,5.2,14.1
331,2013,103641,3.7,7.4
331,2014,140389,2.9,4.3
331,2015,103642,5.4,15.6
331,2016,141938,4.6,8.9
331,2017,142039,4.9,13.2
331,2018,143535,4.4,9.3
331,2021,103643,4.3,10.8
331,2034,143780,5.2,13.8
331,2037,103647,4.7,11.7
331,2054,103652,3.7,5.8
331,2056,143177,3.5,7.8
331,2068,103655,4.8,10.8
331,2076,103656,3.8,8.5
331,2078,103658,4,5.5
331,2079,103659,6.2,19.1
331,2084,103662,4.1,8.1
331,2091,103663,4.4,9.2
331,2092,103664,3.1,4.7
331,2095,103665,3.1,2.9
331,2101,103666,3.5,6.3
331,2107,103667,5.1,13.6
331,2110,142245,3.7,6
331,2117,103670,3.5,4.8
331,2118,103671,4.6,10.5
331,2121,103673,4.6,13.6
331,2122,103674,4.7,9.3
331,2124,142700,3.4,5.7
331,2125,103676,4.5,12.5
331,2129,103679,5.3,16.4
331,2130,103680,4.4,9.8
331,2131,103681,4.7,13.7
331,2132,103682,4.1,6.8
331,2135,103685,4.6,9.8
331,2136,103686,3.2,4.3
331,2138,143779,4.4,12.2
331,2140,103690,6,18.8
331,2141,103691,4.2,9.8
331,2142,103692,3.7,8.1
331,2143,103693,4.8,10.7
331,2145,103695,4.9,13.8
331,2146,103696,4.4,13
331,2147,103697,3.7,5.6
331,2149,103672,2.7,2.8
331,2150,103648,5.6,16.7
331,2151,103698,4.3,8.8
331,2152,103684,3.9,5.4
331,2153,131442,3.3,5.4
331,2154,131239,3.3,3.1
331,2155,131241,5.4,16.6
331,2156,133476,4.8,12.3
331,2157,133475,5.8,20.4
331,2158,133474,5,13.8
331,3006,142244,3.3,4.6
331,3008,103702,3.9,7.4
331,3009,103703,4,2.5
331,3010,133556,3.4,7
331,3301,141298,2.6,3.3
331,3302,145214,4.1,13.5
331,3404,142205,3.4,4.3
331,3405,103710,4.2,8.2
331,3406,103711,3.5,5
331,3408,103712,4.6,10.9
331,3409,142212,3.9,5.2
331,3411,142215,3.9,13.6
331,3412,103715,3.4,5.6
331,3414,142197,3.6,4.9
331,3415,142217,3.2,4.9
331,3418,103719,3.4,10.2
331,3422,103720,4.9,12.2
331,3423,142211,3.1,5.5
331,3432,103723,4.1,7.4
331,3433,103724,3.3,3.3
331,3434,142195,3.3,2.9
331,3435,103726,3.4,4.4
331,3436,134019,7,24.1
331,3437,134426,4.5,13.9
331,3438,134745,4.5,11.8
331,4000,142339,7.5,25.9
331,4001,140366,7.6,22.2
331,4002,140958,3.2,5
331,4003,140961,6.6,18.7
331,4004,141104,4.6,11.4
331,4006,141939,5.1,13.8
331,4007,141992,6.6,19.9
331,4008,145179,7.5,21.2
331,4026,138023,5.8,14.1
331,4028,139292,4.7,10.4
331,4029,103732,6.1,17.7
331,4030,142960,5.7,11.8
331,4033,137209,6,15.2
331,4034,140248,6,16.8
331,4037,136963,4.2,9.3
331,4043,137225,6,17.1
331,4044,136840,6.3,15.5
331,4701,103742,4.3,8.2
331,4707,103743,4.9,11.7
331,4800,137272,4.2,9.7
331,6905,135335,5.5,15.7
331,6906,136126,5.2,11.3
331,7000,139911,8.3,29.1
331,7002,141376,7.7,19.8
331,7009,103760,10.2,29.2
331,7017,103763,13.5,30
331,7019,103765,6.6,17.4
331,7021,131574,24.6,60.3
331,7022,134533,12.4,32.1
331,7024,135569,9.9,30.5
332,2000,103771,4.8,12.8
332,2001,139437,4.1,8.3
332,2002,141979,7.1,23.9
332,2003,142047,6.3,21.4
332,2004,144081,5.7,18.6
332,2005,144078,5.5,13.9
332,2006,143537,4.8,12.4
332,2007,143821,5.9,17.2
332,2009,145305,5.5,16.4
332,2010,144080,5.7,15.8
332,2012,103775,4.5,9.1
332,2023,103776,5.4,17.7
332,2024,103777,5.1,11.9
332,2029,103778,3.5,4.6
332,2035,103779,3.4,5.8
332,2036,103780,3.1,3.4
332,2043,103781,4.6,8.7
332,2048,103783,7,21.8
332,2052,103784,6.1,17
332,2063,103786,3,2.6
332,2067,103787,4.3,11.3
332,2068,103788,4.3,8.3
332,2072,103790,4.3,8.4
332,2075,103791,4.3,9.7
332,2077,103792,4.1,9.5
332,2102,142964,5.1,13.8
332,2104,143195,4.3,6.5
332,2106,144301,4.4,9.9
332,2107,143782,3.1,4.4
332,2109,103799,3.5,3.3
332,2111,103800,5.2,11.9
332,2112,103801,5.3,13.5
332,2116,103802,4.5,12.6
332,2118,103803,5.9,17.3
332,2120,143783,3.2,4.8
332,2122,103805,3.1,6.1
332,2123,103806,4.7,10.3
332,2124,103807,4.3,9.3
332,2125,103808,3.6,5.6
332,2126,103809,4.4,8.2
332,2130,103810,3.8,6.1
332,2136,103813,5.4,13
332,2137,103814,3,4.4
332,2138,103815,3.9,7.9
332,2139,142355,3.7,4.3
332,2141,103818,4.6,6.7
332,2142,103819,4.5,8.7
332,2143,103820,5.6,16.7
332,2144,103821,5.2,14.7
332,2145,103822,4.1,7
332,2146,103823,4.4,9.2
332,2147,144079,4.9,8.3
332,2149,103826,4.8,11.3
332,2150,103827,3.3,5.2
332,2151,103828,3.9,5.7
332,2152,103829,5.7,14.9
332,2153,103830,4.6,8.1
332,2155,103832,3.5,5.8
332,2156,143196,4.8,13
332,2160,103834,3.8,5.8
332,3007,103835,3.7,4.4
332,3008,103836,5.7,14.3
332,3009,103837,4.4,9.9
332,3010,103838,4.1,7.6
332,3050,103839,3.2,3
332,3052,103840,3.9,8.3
332,3053,144418,6.5,20.9
332,3302,140147,3.2,3.7
332,3303,141489,5.5,14.8
332,3304,140144,3.9,8.4
332,3306,103845,4.4,11.5
332,3350,103846,3.7,4.4
332,3352,103847,5,10.5
332,3354,103848,2.9,1.6
332,3355,141477,3.4,3.8
332,3357,103850,3.8,6
332,3358,103851,3.8,7.8
332,4000,141325,5.6,14.7
332,4001,143818,7.1,20.9
332,4003,144952,5.9,16.1
332,4020,103854,4.8,11
332,4023,103855,5,11.6
332,4030,103858,5.4,15.2
332,4105,103859,6.4,18.3
332,4106,137812,5.4,14.4
332,4110,143582,7,20.6
332,4119,139872,4.3,8.5
332,4121,141712,5.7,13
332,4612,144657,7.1,23.1
332,4800,140126,4.4,11.2
332,5200,103869,3.6,4.9
332,5400,103870,6.8,22.4
332,5401,141570,6.2,17
332,5402,137773,5,11.9
332,5403,137705,6,16.4
332,5404,136618,5.3,13.1
332,5405,137390,7.1,19.4
332,7001,103877,10.2,32.7
332,7002,103878,5.3,13.5
332,7003,103879,7,21.3
332,7004,103880,11.9,41.7
332,7005,103881,7,18.6
332,7008,103882,14.1,46.4
332,7009,103883,12.8,37.7
333,2004,139565,4.3,8.5
333,2006,140856,3.8,7.5
333,2007,144630,5,14.2
333,2015,103895,4.4,9
333,2016,103896,5.4,17.4
333,2041,103905,4.2,8.8
333,2042,103906,4.4,5.5
333,2045,137972,4.4,8.8
333,2046,103908,4.5,10.3
333,2047,103909,4.2,7.3
333,2048,103910,3.7,4.8
333,2051,103913,4,7.8
333,2054,103914,4.3,12.1
333,2056,103915,4.6,10.1
333,2057,140136,4.7,14.5
333,2060,103919,4.7,7.4
333,2061,140140,3.7,6.7
333,2062,140792,5.1,11.8
333,2070,103922,3.6,3.8
333,2072,103923,3.6,8.8
333,2074,103924,4.2,8.3
333,2075,103925,5.1,13.4
333,2076,140793,4,8.1
333,2082,103928,4.6,11.5
333,2101,103929,3.4,5.4
333,2102,103930,4.1,7.6
333,2104,103932,5,12.4
333,2105,103933,4,6.1
333,2108,103934,3.7,8.1
333,2112,103936,4.6,12.2
333,2113,103937,4,7.1
333,2118,139742,3.4,3.7
333,2122,138033,5.2,13.3
333,2123,103941,3.5,6
333,2124,141292,3.8,7.2
333,2125,141293,4.4,8.6
333,2127,103945,5.3,18.1
333,2128,103946,4.1,8.2
333,2133,103947,3,4.6
333,2134,103948,3.8,7
333,2135,103949,4.7,10.7
333,2136,103950,4.3,11.4
333,2138,103952,5.6,16.1
333,2140,103953,4.5,10.1
333,2141,103954,4.1,8.8
333,2146,103955,5.2,11.1
333,2148,103957,5.8,16.7
333,2151,103960,4.3,10.4
333,2154,103963,5.2,13.8
333,2158,139768,4.3,8.8
333,2161,139875,3.2,3.4
333,2162,103968,4.7,12
333,2163,103969,3.8,5.3
333,2164,103970,4.7,11.3
333,2166,103972,3.5,4.6
333,2169,103974,4.8,12.6
333,2171,103976,4.4,6
333,2172,103977,5.2,12.7
333,2173,103978,3.8,8
333,2174,103979,4.4,12.4
333,2175,103980,6,18.1
333,2176,103981,4.8,12.2
333,2177,103982,4.2,9.1
333,2178,103983,4.4,10.8
333,2179,103984,4.7,11.8
333,2180,131184,4.9,12
333,2181,131178,4.8,12
333,2182,131223,3.7,7.5
333,2183,131212,4.1,9.5
333,2186,131591,3.6,9.3
333,2187,131735,5.9,17.1
333,2188,131943,4.9,13.6
333,2189,132140,4.9,12.9
333,3002,103986,3.7,6.7
333,3003,103987,3.5,9.1
333,3004,140921,4.1,4.4
333,3005,103989,3.9,6.8
333,3006,131673,5,11.5
333,3007,133261,3.8,6.4
333,3301,103990,2.7,3.2
333,3303,103991,3.1,4.3
333,3305,103993,4.5,7.3
333,3307,103995,3.9,7.2
333,3308,103996,4.4,9.2
333,3400,103997,4.5,11.5
333,3401,141922,3.3,5.3
333,3402,141926,3.8,6
333,3403,104000,2.6,3.1
333,3404,141929,3.1,3.2
333,3405,141924,3.8,5.9
333,3406,135029,6.5,25.5
333,3407,143322,4.5,11
333,3408,135215,4.4,11
333,3409,135288,3.2,4.2
333,4000,137673,4.4,8.8
333,4001,139328,9.1,28.2
333,4002,139918,6,18.5
333,4003,141698,2,1.3
333,4005,141813,10.6,36.5
333,4024,136616,5.6,14.1
333,4028,136091,5.1,11
333,4110,137701,6.4,17.5
333,4111,104012,4.2,8.5
333,4129,139043,4.3,9.9
333,4138,104018,5.7,14.5
333,4500,104019,5,13.4
333,4600,104020,4.8,8.3
333,6905,134993,3.6,6.7
333,6906,135170,5.5,13.4
333,6907,135234,5.1,11.5
333,6908,135449,3.5,6.6
333,6909,135599,6.5,18.4
333,6910,135979,2.9,5.6
333,7001,104024,18.2,48.7
333,7017,132231,11.3,28.6
333,7018,132232,10.4,33.3
333,7019,132233,7.9,21.5
334,2000,104039,3.7,6.4
334,2001,104040,3.8,7.1
334,2002,139007,3.4,3.9
334,2003,143051,5.6,13.8
334,2004,104041,4.4,9.4
334,2005,104042,4.2,7.3
334,2006,104043,5.1,15.8
334,2008,104045,2.8,4.1
334,2011,104046,4.5,8.4
334,2013,104048,4.5,9.4
334,2017,104049,3.2,4
334,2019,104050,3.2,6
334,2020,142979,2.7,2.4
334,2024,104052,4.6,8.5
334,2026,104053,3.4,5.7
334,2028,104054,4.2,7.7
334,2030,104056,2,SUPP
334,2031,104057,4.6,8.7
334,2033,104058,5.1,13.6
334,2050,138536,3.4,5.8
334,2051,104060,3,4.2
334,2057,138462,2.7,5.1
334,2058,104065,3.5,4.6
334,2059,104066,4.8,12.1
334,2060,104067,5,11.4
334,2065,104070,4.1,7.2
334,2066,104071,5.7,17.8
334,2081,140733,4,3.8
334,2082,104074,5.3,10.3
334,2085,104075,3.9,6.6
334,2087,104076,4.3,9.8
334,2088,104077,5.8,16.3
334,2089,104078,4.1,9.9
334,2090,104079,3.4,4.4
334,2091,104080,5,9.3
334,2094,140923,4.9,10.5
334,2096,104084,4.1,7.5
334,2098,133720,3.7,5
334,3010,104087,3.9,8.1
334,3011,140462,2.7,1.1
334,3012,139457,3.1,3.5
334,3300,104089,3.1,2.2
334,3302,104090,3.5,5.3
334,3305,104092,4,7
334,3310,104093,2.9,1.7
334,3311,104094,3.1,3.5
334,3312,104095,4.7,12.7
334,3313,136320,2.6,0
334,3314,104097,4.7,12.1
334,3500,104098,3.6,4.9
334,3501,104099,4.7,7.8
334,3502,104100,4,5.9
334,3503,104101,2.9,3
334,3504,104102,4.8,9.5
334,3510,104103,4.7,9.5
334,3511,104104,4.5,11.8
334,3512,104105,4.9,11
334,3516,104107,5.6,17
334,3517,135139,6.1,19.3
334,4000,142075,5.9,14
334,4001,142900,6.9,17.4
334,4012,137007,5.4,11.8
334,4014,136310,3.9,5.9
334,4015,136994,6.7,17.5
334,4017,136333,4.1,7.9
334,4018,137231,5.4,12.7
334,4019,137008,5.9,15.1
334,4030,136909,6.1,15.3
334,4037,143895,9.5,28.1
334,4650,104119,4.5,8.4
334,4661,136347,6,15.9
334,5200,104121,4.8,11.5
334,6905,129342,5.3,12.1
334,6906,135971,5.3,13.2
334,6924,135684,6,16.1
334,7001,104130,6.2,17.1
334,7002,104131,10,33.8
334,7003,141171,7.6,26.1
334,7005,104132,6.7,19.6
334,7007,104133,6.8,17.8
335,2000,104142,4,7.3
335,2001,104143,4.2,10.7
335,2002,104144,4,10
335,2003,104145,4.5,6.4
335,2004,104146,6.6,20
335,2005,138420,4.4,10.8
335,2006,104147,4.5,10.7
335,2007,138591,6.5,18.7
335,2010,138452,4.4,10.2
335,2012,104150,4.1,10.9
335,2015,139435,5.4,16.8
335,2016,104153,4.6,11.3
335,2017,140196,6.4,20.3
335,2019,141410,6.2,20.2
335,2024,104157,5.2,11.3
335,2025,142765,5.6,12.7
335,2028,104160,2.9,4.3
335,2029,143417,5.8,14.8
335,2030,104161,3.6,6.3
335,2031,104162,5.7,16.9
335,2032,104163,5.2,12.8
335,2034,144499,4.3,10.6
335,2041,104168,5.3,9.9
335,2042,104169,4.3,7.8
335,2043,104170,4.7,9
335,2101,104174,4.3,9.2
335,2102,104175,5.1,11.5
335,2103,104176,4.3,8.5
335,2104,139305,4.1,8.1
335,2105,104178,5.4,15.3
335,2106,104179,5.2,14.8
335,2114,104187,3.9,5.9
335,2116,104188,3.7,7.7
335,2117,104189,3.7,6.3
335,2118,138343,3.6,4.4
335,2119,104191,4.9,10.9
335,2122,104192,2.8,3
335,2123,143904,3.6,7.7
335,2205,104196,4.3,8.1
335,2214,104198,3.3,3.7
335,2218,104201,4,5.9
335,2219,104202,4.2,3.9
335,2220,104203,5.5,13
335,2222,104204,4.4,7.2
335,2224,136619,3.6,6.2
335,2225,104206,5.3,13.3
335,2228,104207,4.8,8.9
335,2234,104211,2.9,1.8
335,2235,104212,3.8,4.8
335,2237,104214,4.8,12.3
335,2239,104216,4.8,8.5
335,2240,104217,3.8,4.9
335,2243,138540,5.5,11.9
335,2245,131433,4,7.7
335,2246,131511,4.2,8.4
335,2247,131580,5.5,16.8
335,2248,131581,4.2,7.7
335,2249,132073,3.4,4
335,2250,132076,4.6,10.1
335,3000,104220,4.1,8.2
335,3003,104222,5,14.8
335,3010,104223,4.1,5.9
335,3100,104224,4,5.1
335,3101,104225,4.9,10.6
335,3102,104226,4.1,8.4
335,3110,104227,3.5,4.6
335,3111,104228,3.7,4.7
335,3300,104230,3.4,4.4
335,3301,104231,3.1,3.3
335,3302,104232,2.7,2.2
335,3304,104233,3.7,7
335,3306,104234,5.1,13.3
335,3310,104235,4.9,12.5
335,3312,104236,3,5.4
335,3322,104239,4.6,8.7
335,3323,104240,4.5,7.7
335,3324,104241,3.4,6.1
335,3325,104242,4.9,8.1
335,3327,135016,4.8,9.6
335,3329,135081,4.1,7.9
335,3805,139610,6.2,16
335,4001,137274,7.4,22.4
335,4002,137706,9.3,26.8
335,4003,138374,6.2,15.9
335,4004,138606,5.7,15.3
335,4005,139789,11.3,34.2
335,4007,137830,5.9,17.3
335,4057,104248,6.8,19
335,4106,142594,6.9,18.7
335,4606,104255,5.3,12.7
335,5200,136303,3.3,3.8
335,5201,137797,3.1,3.8
335,5202,104210,3,4
335,5203,104219,3.8,7.6
335,5400,137707,4.7,11
335,5401,104259,5.2,13.1
335,5402,136620,6,15.6
335,5403,136777,5.1,16.5
335,5404,136773,3.7,5.5
335,5405,137974,5,11
335,5406,136885,4.1,9.2
335,6905,133697,4.7,10.7
335,6906,135769,6.3,16.3
335,6907,135956,4.9,13.4
335,7002,104269,6.8,25.6
335,7004,104271,8.5,28.8
335,7005,104272,12.8,42.9
335,7007,104274,7.4,27.2
335,7011,104275,9.9,30.4
335,7013,143382,10.5,42
335,7014,135461,12.5,33.3
336,2003,104290,3.7,5.8
336,2006,139199,4.4,11.7
336,2007,139274,3.8,8
336,2008,139800,3.8,7.1
336,2009,140355,3.2,6
336,2012,140658,6.3,16.7
336,2015,104294,4.5,9.1
336,2017,142679,4.9,14.3
336,2019,142680,4.9,15.9
336,2022,104297,3.2,4.1
336,2023,104298,4.2,8.2
336,2029,142684,4,11.2
336,2030,104302,5.8,19.4
336,2031,142823,4.7,13.8
336,2032,104303,4.2,8.5
336,2033,143151,4.6,11.1
336,2034,104304,4,8
336,2040,143152,5,12.7
336,2042,104310,4.3,9.1
336,2043,104311,4.2,8.8
336,2044,104312,3.9,5.5
336,2046,144996,3.8,11.3
336,2049,141775,4.2,10.7
336,2051,104315,3.7,5.2
336,2053,104317,4,4.7
336,2054,104318,4.3,8.4
336,2055,144997,3.6,9.7
336,2057,104319,3.6,5.4
336,2058,104320,5.4,13.4
336,2065,104322,5.2,15.5
336,2066,104323,3.4,4
336,2069,104325,3.5,5.6
336,2071,104327,5,12.6
336,2072,141858,3.3,5.2
336,2073,144253,5,11.9
336,2074,104330,3.9,9
336,2075,144252,4.5,14.8
336,2079,104332,2.7,2.3
336,2089,104334,4.3,9.3
336,2102,104341,3.6,6
336,2103,104342,4.9,15
336,2105,104344,4,8.8
336,2106,104345,4.4,8.6
336,2109,139870,4.6,10.4
336,2111,104350,3.8,5.4
336,2112,142349,3.5,5.3
336,2115,104354,4.4,10.3
336,2116,131153,4.2,7.8
336,2117,132197,7.2,27.8
336,2118,132806,5.3,16.4
336,3008,143393,2.6,3.3
336,3010,144251,3.8,7.4
336,3012,104362,4.4,9
336,3016,104363,4.6,9.6
336,3017,104364,5.8,22.3
336,3019,104366,3.5,6.7
336,3022,141825,3.4,7.5
336,3024,130305,4.4,10.7
336,3025,131439,4.5,10.1
336,3301,104372,2.5,2.2
336,3302,141789,5.4,12.3
336,3303,104374,2.9,2.5
336,3304,141827,5.1,13
336,3307,139892,3.7,6.2
336,3309,104378,2.9,2.5
336,3310,141769,5.4,14.4
336,3311,139893,3.2,6.4
336,3312,104381,4.6,8.4
336,3314,104382,4.5,12.2
336,3315,139894,4.3,10.1
336,3316,104384,3.8,9.8
336,3317,141648,4.3,9.5
336,3318,143813,4.5,7.1
336,4000,138098,5,11.9
336,4001,141245,6,16.9
336,4003,142080,4.6,10.5
336,4005,144278,6.4,18.2
336,4006,140160,7.8,31
336,4007,145008,5.1,12.1
336,4009,145134,7.1,24.4
336,4113,142317,4,7
336,4115,104387,5.7,15.9
336,4117,140586,5.4,13.3
336,4128,104390,5.8,16.1
336,4133,104395,7.2,23.3
336,4134,137730,4.5,11.1
336,4601,138852,3.7,6.8
336,4605,139891,3.8,6.8
336,4606,141802,4.1,9.7
336,4731,131547,5.6,14.4
336,5400,140798,4.4,14.2
336,5402,139138,5.1,12.5
336,6000,143101,3.4,5.1
336,7000,142086,19.5,58.1
336,7004,104412,6,19.2
336,7005,142383,7.3,21
336,7007,104414,5.6,9
336,7008,104415,9.5,34
336,7011,143506,6.7,16.7
336,7012,104417,12,42.2
340,2000,143878,4.3,10.2
340,2001,141205,5.8,17.6
340,2002,104420,6.1,20.4
340,2003,142552,3.7,5.6
340,2006,144355,4,8
340,2007,104423,4.4,10.5
340,2010,104425,5.2,14.5
340,2012,144105,5.5,15.6
340,2013,104427,5.1,12
340,2015,104429,4.6,12.6
340,2017,104431,4.9,13.5
340,2018,104432,5.3,17
340,2021,104433,5.1,16.4
340,2035,104439,6.1,21.4
340,2039,104441,5.4,13.2
340,2048,104444,4.9,7.9
340,2050,104446,5.1,16.2
340,2051,104447,5.1,15.5
340,3000,104448,5.4,17.8
340,3300,143456,2.8,2.7
340,3301,143457,2,1.6
340,3302,104451,6,17.4
340,3304,104452,7.1,24.3
340,3306,104453,5,16.5
340,3307,104454,3.3,2.7
340,3314,104459,4.4,9
340,3315,104460,5.7,16
340,3316,104461,4,10.6
340,3318,104463,5.1,15.2
340,3319,104464,4.5,10.4
340,3322,104466,3.9,8.5
340,3325,104467,5.3,15.5
340,3326,104468,3.6,6.3
340,3327,104469,5.4,14.9
340,3328,104470,5.6,19.8
340,3340,104472,4.1,6.2
340,3344,104474,4.2,8.4
340,3350,104475,3.4,7.2
340,3352,104476,4,5.9
340,3353,104477,3.1,6
340,3356,104479,5.9,17.4
340,3357,104480,4.7,13.2
340,3358,104481,4.2,6.1
340,3359,104482,3.9,7.6
340,3360,131332,5.1,14.9
340,3361,131836,5.6,17.7
340,3362,131061,6,22.1
340,3363,135796,5.7,17.3
340,3364,135807,5.9,19
340,3365,136222,5.6,17.7
340,4000,140001,8.2,25.8
340,4001,140412,5.7,14.4
340,4611,139614,5.5,13.2
340,4613,142798,8.5,27.9
340,4615,135479,6.7,18.1
340,4616,135481,9.1,27.8
340,7002,141033,35.2,72.5
340,7005,104495,9.9,27
340,7013,104498,11.8,36.6
340,7015,104500,8.5,20
341,2001,134210,4.1,9.8
341,2004,134245,5.5,18.1
341,2006,134250,5.4,16.7
341,2007,136810,3.1,3.3
341,2008,104516,4.4,15.3
341,2009,136813,3.5,7.4
341,2010,104517,4.9,11.4
341,2011,137888,3.5,5.8
341,2014,104519,4.9,12.2
341,2017,104521,4.7,11.1
341,2018,140975,7.2,25.3
341,2019,104522,3.5,4.4
341,2020,141103,5.9,16.3
341,2025,141076,4.8,10.9
341,2030,141330,4.9,12.4
341,2034,141937,4,7.4
341,2036,141960,3.4,6
341,2037,142523,4.6,11.8
341,2039,104530,6.1,18.1
341,2040,145735,6.3,24.1
341,2063,104543,3.8,8
341,2064,104544,3.7,7
341,2065,104545,7.1,24
341,2084,104549,5.2,17.5
341,2086,104550,4.5,10.7
341,2092,104554,4.3,12.6
341,2093,104555,5,19.3
341,2098,104557,5.2,13.6
341,2110,104564,5.1,17
341,2113,104565,4.1,10.4
341,2123,104569,3.8,5.5
341,2128,104570,2.9,5
341,2130,104571,5.5,18.2
341,2149,104580,2.5,1.6
341,2166,104589,3.2,4.8
341,2170,104591,6.1,19.2
341,2171,104592,5.4,17.2
341,2172,104593,3.5,4.3
341,2176,136062,5.9,19.7
341,2180,104596,3.1,3.6
341,2199,104600,6.8,24.1
341,2214,104610,5.8,17.6
341,2215,104611,4.5,8.1
341,2216,104612,7,20.7
341,2218,130296,6.3,23.1
341,2221,130395,6.3,21.2
341,2222,131313,6.9,24.3
341,2223,131314,4.7,12.1
341,2226,131480,4.5,7.8
341,2227,131597,4,10.1
341,2229,131800,3.3,4.4
341,2230,131818,6.2,19.6
341,2232,132176,7.1,25.9
341,2233,132793,4,8.2
341,2234,132796,4.7,10.9
341,2235,133332,4.3,7.9
341,2236,133329,6.1,21.3
341,2237,133330,4,7.8
341,2238,133338,4,8.3
341,2239,133337,5.6,14.5
341,2240,133331,5.6,14.5
341,2241,133334,4.6,11.4
341,2242,136118,4.5,10.5
341,3001,104613,4.7,11
341,3011,141582,5.4,16.1
341,3015,104616,4.3,12.8
341,3020,145086,3.6,8.4
341,3021,133333,4.3,7.3
341,3022,133336,4.9,14.6
341,3023,133335,5.1,9
341,3024,133615,5.7,16.4
341,3025,133691,6.3,22.1
341,3026,133702,5.2,18.6
341,3302,104620,6.5,21.9
341,3306,104621,2.6,3.2
341,3310,104622,4.1,8.4
341,3327,104624,3.3,3.2
341,3329,104625,2.3,0.8
341,3507,104629,3.3,4.2
341,3511,104632,4,7.4
341,3512,104633,4.8,9.7
341,3513,104634,4.2,11.2
341,3514,104635,3.9,4.4
341,3516,104636,3.9,6.1
341,3523,104638,5.3,17.6
341,3527,104640,4.8,10.6
341,3528,104641,4.9,15
341,3541,104642,2.8,2.8
341,3543,104643,3.5,6.4
341,3547,104645,4.5,11.9
341,3548,104646,4.8,12.2
341,3550,104648,4.1,13.4
341,3551,104649,3.8,9.6
341,3552,104650,5.2,14
341,3553,104651,5.9,18.9
341,3558,104652,4.3,7.8
341,3571,104656,4.6,14
341,3573,104657,5.2,10.8
341,3582,104660,4.2,9.3
341,3584,104661,4.6,10.5
341,3588,104664,2.9,3.3
341,3594,104667,4.4,10.6
341,3599,104670,4.7,15.6
341,3601,104672,5.6,15.2
341,3606,104673,3.8,6.1
341,3631,104676,2.9,3.3
341,3632,104677,3.7,7.5
341,3633,104678,4.7,7.9
341,3635,104679,4.4,8.4
341,3644,104681,3.8,8.5
341,3956,131105,3.8,6.1
341,3960,131837,5,10.2
341,3961,134471,6.7,23.2
341,3963,134722,5.4,14.5
341,3964,134723,3.4,6.3
341,3965,135267,5.3,15.4
341,3966,135595,6.3,16.6
341,3967,136686,5.4,10.7
341,4000,137675,10.7,37.1
341,4001,138787,6.4,18.3
341,4002,139588,6.3,16.2
341,4003,139589,6.4,15.7
341,4004,139686,4.3,8.5
341,4006,142128,25,60.2
341,4009,144493,7,21
341,4306,138696,5.4,12.7
341,4404,104688,5.8,11.7
341,4420,104692,8.2,28.4
341,4421,104693,6.9,18.9
341,4425,104696,8.9,25.1
