RECTYPE,LEA,ESTAB,URN,SCHNAME,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8PUP,TP8ADJ,P8MEA,P8CILOW,P8CIUPP,P8MEA_ORIG,P8CILOW_ORIG,P8CIUPP_ORIG,PTL2BASICS_94,PTL2BASICS_95,EBACCAPS,PTEBACC_E_PTQ_EE,PTEBACC_94,PTEBACC_95,PT5EM_94,P8_BANDING
1,320,4064,143385,Norlington School and 6th Form,0,ACC,90,54.3,81,0.00,0.79,0.52,1.07,0.79,0.51,1.07,76%,61%,4.82,23%,18%,13%,73%,1
1,884,6004,117036,Hereford Cathedral School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,885,6011,117017,Malvern College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,885,6027,117037,The King's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,919,6231,117657,Immanuel College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,921,6002,118223,Ryde School with Upper Chine,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4136,116419,Brookfield Community School,0,CY,305,52.2,295,1.00,0.28,0.14,0.43,0.28,0.14,0.43,76%,54%,4.43,28%,23%,19%,73%,2
1,884,4600,116991,The Bishop of Hereford's Bluecoat School,0,VA,203,46.1,191,2.00,-0.19,-0.36,-0.01,-0.20,-0.39,-0.02,72%,45%,4.18,48%,24%,14%,62%,4
2,919,7022,117679,Lonsdale School,0,CYS,10,3.4,9,0.00,-1.73,-2.55,-0.90,-1.73,-2.57,-0.88,10%,0%,0.07,0%,0%,0%,10%,5
1,825,4067,110497,The Mandeville School,0,CY,124,35.4,115,5.00,-0.72,-0.95,-0.49,-0.74,-0.97,-0.50,46%,23%,2.93,11%,3%,3%,39%,5
1,846,6009,114664,Bellerbys College Brighton,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,846,7018,114687,Hill Park School,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,850,6047,116558,Boundary Oak School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,938,7006,126157,Manor Green College,0,CYS,29,1.5,28,0.00,-1.40,-1.87,-0.93,-1.40,-1.88,-0.92,0%,0%,0.05,0%,0%,0%,0%,5
1,355,6059,137275,Edstart,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,330,6009,137560,Redstone Educational Academy,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,871,6002,136955,Al-Madani Girls School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,892,4000,137184,Nottingham Girls' Academy,0,AC,114,47.7,97,0.00,0.49,0.24,0.74,0.49,0.23,0.75,67%,37%,4.40,78%,43%,22%,64%,2
2,802,6010,138132,Woodspring School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,330,4003,138222,Aston University Engineering Academy,0,UTC,118,39.5,103,1.00,-0.89,-1.14,-0.65,-0.90,-1.15,-0.66,54%,31%,2.90,0%,0%,0%,47%,NA
1,808,4008,143063,Egglescliffe School,0,ACC,233,55.5,230,1.00,0.12,-0.04,0.29,0.12,-0.05,0.29,81%,67%,5.05,51%,45%,34%,79%,3
1,355,4049,144200,Ellesmere Park High School,0,ACC,105,37.8,100,1.00,-0.34,-0.58,-0.09,-0.37,-0.62,-0.11,53%,27%,3.37,62%,20%,9%,41%,4
1,868,4036,142357,Newlands Girls' School,0,ACC,179,55.2,167,0.00,0.55,0.36,0.75,0.55,0.36,0.75,85%,61%,5.22,75%,60%,41%,81%,1
1,830,5410,144069,The Pingle Academy,0,ACC,161,41.0,160,1.00,-0.18,-0.38,0.01,-0.20,-0.40,0.00,61%,47%,3.26,14%,5%,2%,55%,3
1,881,4470,139179,Tabor Academy,0,ACC,148,40.1,146,2.00,-0.28,-0.48,-0.07,-0.29,-0.50,-0.08,53%,28%,3.36,33%,16%,8%,47%,4
1,394,4065,144937,Washington Academy,0,ACC,72,38.9,71,0.00,-0.69,-0.98,-0.39,-0.69,-0.99,-0.39,50%,21%,3.26,32%,13%,7%,42%,5
1,393,4004,144204,Harton Academy,0,ACC,268,47.4,264,3.00,-0.11,-0.27,0.04,-0.12,-0.28,0.03,64%,43%,4.12,36%,25%,17%,61%,3
1,316,4008,143274,Forest Gate Community School,0,ACC,198,55.0,159,0.00,1.00,0.80,1.19,1.00,0.80,1.20,78%,64%,4.79,49%,35%,26%,75%,1
1,908,4167,144291,Liskeard School and Community College,0,ACC,165,41.7,162,2.00,-0.20,-0.40,-0.01,-0.21,-0.41,-0.01,54%,30%,3.48,20%,13%,7%,50%,4
1,860,4060,145047,Sir Thomas Boughey Academy,0,ACC,123,43.1,121,2.00,-0.31,-0.54,-0.09,-0.32,-0.55,-0.09,53%,26%,3.58,13%,8%,3%,49%,4
2,919,7042,117690,Greenside School,0,CYS,15,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,850,6011,116513,Rookwood School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,6037,116532,Winchester College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,846,4072,114608,Patcham High School,0,CY,197,46.0,189,1.00,-0.19,-0.37,-0.01,-0.19,-0.38,-0.01,69%,47%,3.92,35%,23%,17%,62%,4
1,919,4000,117499,The Priory School,0,FD,174,48.5,173,0.00,0.26,0.07,0.45,0.26,0.07,0.45,63%,39%,4.35,30%,27%,19%,63%,2
1,845,6018,114622,Battle Abbey School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,845,6007,114660,Owlswick School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,885,6026,117035,Abbey College in Malvern,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,370,6905,131749,Barnsley Academy,0,AC,156,39.4,152,2.00,-0.09,-0.29,0.11,-0.10,-0.30,0.11,54%,33%,3.40,42%,20%,13%,50%,3
1,860,6444,136685,Martec Training,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,341,4000,137675,"King's Leadership Academy, Liverpool",0,AC,69,30.0,59,2.00,-0.84,-1.17,-0.52,-0.87,-1.20,-0.54,29%,19%,2.84,65%,12%,6%,25%,5
1,938,6200,126133,Ardingly College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,938,6219,126141,Philpots Manor School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,860,6905,136136,"Landau Forte Academy, Amington",0,AC,136,40.4,135,2.00,-0.33,-0.55,-0.12,-0.35,-0.57,-0.13,55%,23%,3.06,11%,6%,3%,51%,4
1,341,4797,136409,The De La Salle Academy,0,AC,49,29.0,47,0.00,-0.96,-1.32,-0.60,-0.96,-1.33,-0.59,31%,8%,2.57,51%,12%,0%,24%,5
1,935,4002,137134,East Point Academy,0,AC,101,46.7,97,0.00,0.53,0.28,0.79,0.53,0.28,0.79,68%,39%,3.63,14%,5%,2%,60%,1
1,861,4714,136681,Discovery Academy,0,AC,167,41.2,158,1.00,-0.08,-0.28,0.11,-0.09,-0.29,0.11,52%,29%,3.54,59%,22%,11%,47%,3
1,860,4004,137146,"Landau Forte Academy, QEMS",0,AC,113,40.8,110,0.00,-0.33,-0.56,-0.09,-0.33,-0.57,-0.09,45%,23%,3.37,23%,10%,6%,44%,4
1,830,4172,142710,John Flamsteed Community School,0,ACC,117,47.6,117,0.00,0.11,-0.12,0.34,0.11,-0.12,0.35,74%,47%,4.14,32%,19%,9%,66%,3
1,895,4801,139139,All Hallows Catholic College,0,ACC,192,52.6,186,0.00,0.36,0.18,0.55,0.36,0.18,0.55,81%,53%,4.72,74%,43%,26%,80%,2
1,332,5401,141570,Ellowes Hall Sports College,0,ACC,200,46.2,198,1.00,-0.01,-0.18,0.17,-0.01,-0.19,0.17,70%,41%,4.01,61%,26%,11%,63%,3
1,372,4010,141853,Winterhill School,0,ACC,235,41.8,230,1.00,-0.05,-0.21,0.11,-0.05,-0.22,0.12,57%,36%,3.22,13%,6%,3%,53%,3
1,891,4230,142725,Selston High School,0,ACC,132,42.8,129,3.00,-0.31,-0.53,-0.10,-0.33,-0.55,-0.10,55%,34%,3.62,27%,14%,8%,52%,4
2,908,7005,143167,Nancealverne School,0,ACCS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,884,6007,117045,Lucton School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,919,7006,117665,St Elizabeth's School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,6020,116517,Farnborough Hill,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,6022,116543,Salesian College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,850,5950,116511,Osborne School,0,CYS,32,1.3,29,0.00,-1.43,-1.89,-0.97,-1.43,-1.90,-0.96,0%,0%,0.03,0%,0%,0%,0%,5
2,919,7032,117685,Heathlands School,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,883,4733,115239,Grays Convent High School,0,VA,85,53.9,74,0.00,0.70,0.41,0.98,0.70,0.40,0.99,84%,58%,4.79,68%,46%,21%,81%,1
1,850,4191,116445,Crestwood Community School,0,CY,203,39.4,200,7.00,-0.69,-0.86,-0.51,-0.72,-0.90,-0.54,46%,23%,3.51,44%,17%,8%,43%,5
1,884,4045,116952,Weobley High School,0,CY,96,46.7,91,1.00,0.04,-0.22,0.30,0.01,-0.25,0.28,70%,47%,4.17,47%,33%,18%,66%,3
1,908,6040,112071,St Joseph's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,909,4001,112375,Beacon Hill Community School,0,CY,24,35.9,24,1.00,-0.47,-0.98,0.04,-0.48,-0.99,0.04,54%,21%,2.28,0%,0%,0%,42%,3
1,203,6041,136100,StreetVibes Media Academy,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,887,6906,136107,Brompton Academy,0,AC,187,37.5,184,2.00,-0.14,-0.32,0.05,-0.14,-0.32,0.05,43%,19%,2.77,3%,1%,0%,39%,3
1,931,6907,136261,Oxford Spires Academy,0,AC,112,43.8,91,2.00,0.15,-0.11,0.41,0.14,-0.13,0.40,57%,38%,4.03,47%,23%,13%,49%,3
1,856,6006,136823,Al-Ihsaan Community College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,380,4006,137576,The Samuel Lister Academy,1,AC,89,40.0,78,0.00,0.07,-0.21,0.35,0.07,-0.22,0.35,58%,30%,3.14,20%,7%,2%,54%,3
1,330,6097,131687,Hamd House School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,336,6000,143101,"The Royal School, Wolverhampton",0,F,52,50.4,39,0.00,-0.03,-0.42,0.37,-0.03,-0.43,0.38,67%,44%,4.82,67%,42%,23%,63%,3
2,353,7014,138697,New Bridge School,0,ACCS,47,0.4,46,0.00,-1.65,-2.01,-1.28,-1.65,-2.02,-1.27,0%,0%,0.04,0%,0%,0%,0%,5
1,868,4044,141844,The Windsor Boys' School,0,ACC,211,48.1,193,2.00,0.00,-0.18,0.18,-0.01,-0.19,0.17,73%,48%,4.34,46%,27%,18%,64%,NA
1,212,4734,141808,Saint Cecilia's Church of England School,0,ACC,138,53.5,129,2.00,0.39,0.17,0.60,0.38,0.15,0.60,78%,57%,4.61,27%,19%,17%,73%,2
1,938,4065,140713,Durrington High School,0,ACC,343,48.8,337,2.00,0.03,-0.10,0.17,0.02,-0.12,0.16,70%,47%,4.35,43%,25%,18%,65%,3
1,301,4028,141683,The Sydney Russell School,0,ACC,315,47.1,298,0.00,0.17,0.03,0.31,0.17,0.02,0.32,61%,41%,4.22,73%,38%,24%,58%,2
1,806,4122,138711,Outwood Academy Ormesby,0,ACC,126,39.8,121,0.00,-0.33,-0.55,-0.10,-0.33,-0.56,-0.10,62%,35%,3.06,12%,8%,4%,46%,4
1,881,5422,141841,The FitzWimarc School,0,ACC,259,45.8,257,0.00,-0.04,-0.20,0.11,-0.04,-0.20,0.11,66%,38%,3.76,12%,10%,7%,59%,3
1,330,4009,142219,Waverley School,0,ACC,182,41.3,180,2.00,-0.30,-0.49,-0.12,-0.31,-0.50,-0.12,57%,30%,3.73,96%,17%,8%,50%,4
1,929,4632,141814,St Benet Biscop Catholic Academy,0,ACC,224,46.5,224,2.00,-0.16,-0.32,0.01,-0.17,-0.34,0.00,64%,40%,3.99,29%,19%,10%,60%,3
1,850,5412,116504,Applemore College,0,FD,122,43.9,119,0.00,-0.28,-0.51,-0.06,-0.28,-0.52,-0.05,60%,41%,3.80,22%,16%,11%,57%,4
1,850,4316,116473,Park Community School,0,CY,157,34.7,155,2.00,-0.80,-1.00,-0.60,-0.81,-1.01,-0.60,32%,14%,2.40,3%,0%,0%,27%,5
2,825,7013,110578,Chiltern Wood School,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,850,6038,116534,St Swithun's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,851,4303,116463,Mayfield School,0,CY,217,38.4,211,4.00,-0.46,-0.63,-0.29,-0.46,-0.64,-0.29,49%,23%,3.10,13%,6%,3%,46%,4
1,852,5415,116507,Saint George Catholic Voluntary Aided College Southampton,0,VA,134,55.3,132,0.00,0.56,0.34,0.77,0.56,0.34,0.78,78%,61%,4.92,43%,34%,25%,77%,1
2,888,6029,131025,Belmont School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,341,6908,136119,The Academy of St Nicholas,0,AC,110,33.9,106,3.00,-0.76,-1.00,-0.52,-0.76,-1.01,-0.52,30%,15%,2.34,9%,6%,5%,26%,5
1,204,6909,136137,Skinners' Academy,0,AC,167,48.2,163,1.00,0.22,0.03,0.42,0.22,0.02,0.42,73%,43%,4.17,38%,20%,13%,67%,2
2,825,6043,136373,Unity College,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,845,4612,136401,The Hastings Academy,0,AC,159,39.0,158,4.00,-0.33,-0.53,-0.13,-0.34,-0.55,-0.14,47%,30%,3.04,14%,9%,6%,45%,4
2,354,6202,136257,Meadows School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,352,6071,136264,Manchester Young Lives,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,822,6905,136085,Bedford Academy,0,AC,195,46.1,183,0.00,0.34,0.16,0.52,0.34,0.15,0.53,53%,37%,3.21,4%,2%,1%,51%,2
1,830,4002,137109,Ormiston Ilkeston Enterprise Academy,0,AC,104,42.0,103,3.00,-0.22,-0.47,0.02,-0.24,-0.49,0.01,52%,32%,3.36,18%,13%,11%,51%,3
1,802,4145,136708,Hans Price Academy,0,AC,75,41.7,67,0.00,0.20,-0.10,0.50,0.20,-0.11,0.51,47%,27%,3.17,11%,1%,1%,47%,3
1,861,6906,136145,Ormiston Sir Stanley Matthews Academy,0,AC,157,47.3,153,0.00,0.08,-0.12,0.28,0.08,-0.12,0.29,61%,39%,3.16,1%,1%,1%,61%,3
2,341,7059,130961,Sandfield Park School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,371,4608,136675,Rossington All Saints Academy,0,AC,111,46.0,110,1.00,0.37,0.14,0.61,0.37,0.13,0.61,66%,48%,3.91,35%,25%,14%,62%,2
1,357,6906,135864,Droylsden Academy,0,AC,181,40.9,166,4.00,-0.30,-0.49,-0.10,-0.31,-0.50,-0.11,54%,30%,3.57,46%,20%,8%,48%,4
1,938,4005,137782,The Regis School,0,AC,209,41.7,194,6.00,-0.23,-0.41,-0.05,-0.24,-0.42,-0.06,56%,35%,3.49,33%,14%,8%,48%,4
2,857,6004,131018,The Shires,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4206,116448,The Wavell School,0,CY,183,49.2,177,1.00,0.09,-0.09,0.28,0.09,-0.10,0.28,73%,50%,4.56,62%,39%,25%,70%,3
1,845,6017,114659,Greenfields School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,846,7006,114680,Downs View Special School,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,835,5402,113902,Budmouth College,0,FD,251,45.4,250,4.00,-0.37,-0.52,-0.21,-0.37,-0.53,-0.21,63%,38%,4.04,62%,25%,14%,58%,4
1,850,5405,116498,Crofton School,0,FD,214,48.8,209,3.00,-0.11,-0.28,0.06,-0.12,-0.29,0.06,69%,49%,4.38,32%,27%,22%,67%,3
1,825,6001,110548,Stowe School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,825,6026,110555,Thorpe House School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4182,116441,Brighton Hill Community School,0,CY,115,42.5,108,1.00,-0.21,-0.45,0.03,-0.22,-0.46,0.02,54%,33%,3.75,17%,13%,9%,50%,3
2,881,6032,115426,Doucecroft School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4180,116440,The Vyne Community School,0,CY,97,40.4,96,3.00,-0.71,-0.96,-0.46,-0.74,-1.00,-0.49,56%,35%,3.47,28%,14%,9%,44%,5
1,845,6032,114634,Lewes Old Grammar School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4164,116432,Cranbourne Business and Enterprise College,0,CY,222,39.7,216,1.00,-0.62,-0.79,-0.45,-0.62,-0.79,-0.44,46%,21%,3.37,22%,9%,7%,41%,5
1,822,6006,109721,St Andrew's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,846,7002,114677,St John's School (Brighton),0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,881,7036,115457,Cedar Hall School,0,FDS,25,1.8,24,0.00,-1.47,-1.98,-0.97,-1.47,-1.99,-0.95,0%,0%,0.07,0%,0%,0%,0%,5
1,850,4310,116468,Kings' School,0,CY,322,57.6,299,0.00,0.29,0.14,0.43,0.29,0.14,0.43,80%,64%,5.33,57%,48%,40%,79%,2
1,311,6905,136090,Drapers' Academy,0,AC,160,37.7,152,7.00,-0.67,-0.87,-0.46,-0.70,-0.91,-0.50,45%,29%,3.19,19%,8%,4%,43%,5
2,305,6080,135670,The Tutorial Foundation,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,305,6082,136265,Baston House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,882,6010,137562,Ocean Lodge Independent School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,373,6003,137568,Oak Tree High,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6006,126519,The Godolphin School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,865,7009,126552,St Nicholas School,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,881,6060,135837,Teaseldown School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,308,6305,135839,Freshsteps,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,352,6913,136105,Manchester Communication Academy,0,AC,216,45.0,183,4.00,0.24,0.06,0.42,0.21,0.02,0.39,51%,31%,3.66,30%,12%,7%,51%,2
1,353,6906,136115,The Oldham Academy North,0,AC,175,43.4,156,2.00,0.28,0.08,0.48,0.26,0.06,0.47,51%,31%,3.16,5%,3%,3%,49%,2
1,801,6911,135663,Oasis Academy John Williams,0,AC,142,41.9,139,2.00,-0.13,-0.34,0.08,-0.15,-0.37,0.06,59%,35%,3.52,6%,5%,3%,54%,3
1,370,3326,135896,Holy Trinity,1,VA,130,41.3,130,0.00,-0.07,-0.29,0.15,-0.07,-0.29,0.15,58%,25%,3.47,22%,16%,7%,53%,3
1,881,6907,135653,Maltings Academy,0,AC,177,44.4,174,5.00,-0.35,-0.54,-0.16,-0.37,-0.56,-0.17,68%,40%,3.55,11%,4%,2%,58%,4
1,891,4002,137141,Serlby Park Academy,0,AC,67,45.2,67,0.00,0.26,-0.05,0.56,0.26,-0.05,0.57,66%,49%,3.78,51%,24%,12%,66%,3
1,936,6053,125347,St Edmund's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6163,125375,Notre Dame Senior School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6049,136083,Abbey College Cambridge,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4162,116430,The Clere School,0,CY,73,46.7,72,3.00,-0.28,-0.57,0.01,-0.29,-0.59,0.00,71%,55%,4.07,34%,25%,15%,68%,3
1,850,2729,116234,Alderwood School,0,CY,97,34.5,87,2.00,-0.80,-1.07,-0.53,-0.82,-1.09,-0.55,35%,22%,3.11,40%,19%,14%,32%,5
2,881,7054,115469,Glenwood School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,821,5409,109713,Stopsley High School,0,FD,184,43.3,179,1.00,-0.30,-0.48,-0.11,-0.31,-0.50,-0.12,65%,39%,3.63,14%,9%,7%,56%,4
1,852,4270,116453,Redbridge Community School,0,CY,190,38.4,183,3.00,-0.57,-0.75,-0.38,-0.60,-0.78,-0.41,49%,32%,3.30,48%,18%,13%,44%,5
1,830,4195,112961,Parkside Community School,0,CY,69,36.5,69,1.00,-0.29,-0.59,0.01,-0.30,-0.60,0.01,38%,25%,3.05,10%,10%,9%,32%,3
1,916,4012,115720,Barnwood Park Arts College,0,FD,107,46.9,104,0.00,0.28,0.03,0.52,0.28,0.03,0.53,70%,38%,3.95,21%,19%,11%,65%,2
1,850,4174,116438,Henry Beaufort School,0,CY,190,51.9,182,3.00,0.21,0.03,0.40,0.21,0.02,0.40,75%,61%,4.79,48%,37%,26%,73%,2
2,916,7006,115813,St Rose's Special School,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,846,6008,114614,Brighton College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,846,6006,114616,Roedean School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,330,7016,103606,Baskerville School,0,CYS,13,4.4,13,0.00,-1.74,-2.43,-1.05,-1.74,-2.44,-1.04,0%,0%,0.29,0%,0%,0%,0%,5
1,307,5404,101943,Northolt High School,0,FD,119,37.7,83,1.00,-0.57,-0.85,-0.30,-0.58,-0.86,-0.30,45%,25%,3.41,48%,21%,13%,37%,5
2,330,7036,103616,Queensbury School,0,CYS,36,6.3,33,0.00,-1.08,-1.51,-0.65,-1.08,-1.52,-0.64,0%,0%,0.39,0%,0%,0%,0%,5
2,330,7050,103625,Fox Hollies School and Performing Arts College,0,CYS,17,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,881,4530,115236,Epping St John's Church of England VC School,1,VC,132,43.7,130,0.00,-0.01,-0.23,0.21,-0.01,-0.23,0.21,61%,34%,3.59,25%,20%,8%,57%,3
1,845,4038,114591,Uplands Community College,0,CY,131,46.2,124,1.00,-0.04,-0.26,0.18,-0.05,-0.28,0.18,64%,33%,3.82,12%,11%,8%,62%,3
2,803,7032,135827,New Horizons Learning Centre,0,CYS,6,6.8,6,0.00,-1.91,-2.92,-0.90,-1.91,-2.94,-0.88,0%,0%,0.33,0%,0%,0%,0%,5
1,355,6906,135661,Oasis Academy MediaCityUK,0,AC,82,43.0,68,0.00,0.17,-0.13,0.47,0.17,-0.14,0.48,57%,28%,3.69,26%,16%,7%,45%,3
1,352,6908,135874,Manchester Enterprise Academy,0,AC,105,33.6,95,3.00,-0.67,-0.92,-0.41,-0.68,-0.94,-0.42,30%,13%,2.82,44%,13%,8%,29%,5
1,209,6409,135901,Marathon Science School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,334,6029,136063,Al-Furqan Community College (Boys),0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,881,6906,135652,Greensward Academy,0,AC,211,44.3,206,1.00,-0.20,-0.37,-0.03,-0.20,-0.38,-0.02,64%,41%,3.89,35%,24%,14%,57%,4
