"TIME_PERIOD","TIME_IDENTIFIER","TRUST_GROUP_TYPE","TRUST_NAME","TRUST_UID","TRUST_ID","TRUST_COMPANIES_HOUSE_NUMBER","TRUST_UKPRN","TRUST_LEADREGION","INSTITUTIONS_MATPTINC","NUMINST_MATPTINC","NUMINST_FSM6CLA1A_MATPTINC","NUMINST_CONVERTER_MATPTINC","NUMINST_SPONSOR_MATPTINC","NUMINST_FREE_MATPTINC","NUMINST_3_MATPTINC","NUMINST_4PLUS_MATPTINC","TELIG_MATPTINC","PFSM6CLA1A_MATPTINC","PNOTFSM6CLA1A_MATPTINC","PEALGRP2_MATPTINC","PSEN_MATPTINC","PRWM_EXP_WGTAVG","PRWM_EXP_WGTAVG_FSM6CLA1A","PRWM_EXP_WGTAVG_NOTFSM6CLA1A","INSTITUTIONS_INMAT","NUMINST_INMAT","NUMINST_CONVERTER_INMAT","NUMINST_SPONSOR_INMAT","NUMINST_FREE_INMAT","TELIG_INMAT","PFSM6CLA1A_INMAT","PNOTFSM6CLA1A_INMAT"
202324,"AcademicYear","Multi-academy trust","CIDARI EDUCATION LIMITED",2695,"TR02607",8822760,10060701,"North West","140559;140891;141350;141483;141611;141981;144474;146541;148158",9,9,3,6,0,0,9,303,"43%","57%","29%","24%","42%","31%","51%","140559;140891;141350;141483;141611;141981;144474;146541;148158;148231;148904;149624;149981",13,6,7,0,430,"41%","59%"
202324,"AcademicYear","Multi-academy trust","CITY OF LONDON ACADEMIES TRUST",2705,"TR00514",4504128,10058170,"London","137648;142875;143020",3,3,1,0,2,0,3,176,"40%","60%","42%","22%","78%","65%","87%","137648;142875;143020",3,1,0,2,176,"40%","60%"
202324,"AcademicYear","Multi-academy trust","ALPHA ACADEMIES TRUST",2743,"TR00542",7272906,10058303,"West Midlands","138550;139228;145691",3,3,2,1,0,0,3,214,"55%","45%","14%","20%","57%","50%","66%","138550;139228;145691",3,2,1,0,214,"55%","45%"
202324,"AcademicYear","Multi-academy trust","SHIRELAND COLLEGIATE ACADEMY TRUST",2744,"TR00543",6336693,10058221,"West Midlands","144630;146358;147721;148333",4,4,0,4,0,2,2,222,"45%","55%","17%","18%","63%","51%","75%","144630;146358;147721;148333",4,0,4,0,222,"45%","55%"
202324,"AcademicYear","Multi-academy trust","VENTURERS TRUST",2748,"TR00546",6511936,10058232,"South West","135597;138377;139050;139247;140269;141191",6,6,0,6,0,0,6,242,"57%","43%","46%","24%","43%","32%","57%","135597;138377;139050;139247;140269;141191",6,0,6,0,242,"57%","43%"
202324,"AcademicYear","Multi-academy trust","THE CAM ACADEMY TRUST",2753,"TR00550",7491945,10055220,"East of England","142638;143849;144537;145805;146310;147441",6,4,3,3,0,0,6,238,"SUPPMAT","SUPPMAT","21%","23%","SUPPMAT","SUPPMAT","SUPPMAT","142638;143849;144537;145805;146310;147441",6,3,3,0,238,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","COMMUNITY ACADEMIES TRUST",2755,"TR00552",7472736,10058454,"West Midlands","138912;138934;140418;141244;141855;142581;142705;144498;144648;145745;145834;145853;147228",13,13,5,7,1,1,12,525,"34%","66%","13%","22%","61%","44%","70%","138912;138934;140418;141244;141855;142581;142705;144498;144648;145745;145834;145853;147228",13,5,7,1,525,"34%","66%"
202324,"AcademicYear","Multi-academy trust","COMMUNITY INCLUSIVE TRUST",2758,"TR02754",9071623,10060822,"East Midlands","141100;144594;145489;147677;147727",5,5,1,4,0,0,5,175,"SUPPMAT","SUPPMAT","17%","16%","56%","SUPPMAT","SUPPMAT","141100;144594;145489;147677;147727;149068",6,1,4,1,185,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE LEARNING ALLIANCE",2766,"TR00558",7538467,10058540,"North West","140981;141732;145981",3,3,3,0,0,0,3,88,"11%","89%","1%","11%","64%","50%","65%","139752;140981;141568;141732;142441;142756;145981;146995",8,8,0,0,333,"17%","83%"
202324,"AcademicYear","Multi-academy trust","CONNECTED LEARNING",2771,"TR00562",8579939,10060503,"East of England","139871;142001;142002;142813;144955",5,5,1,4,0,0,5,212,"36%","64%","12%","24%","55%","49%","59%","139871;142001;142002;142813;144955",5,1,4,0,212,"36%","64%"
202324,"AcademicYear","Multi-academy trust","COOMBE ACADEMY TRUST",2776,"TR00566",7905433,10059517,"London","140667;146127;147334",3,3,2,1,0,0,3,104,"SUPPMAT","SUPPMAT","40%","19%","69%","SUPPMAT","SUPPMAT","140667;146127;147334",3,2,1,0,104,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE CO-OPERATIVE ACADEMIES TRUST",2777,"TR00567",7747126,10059286,"North West","138986;139015;139077;139701;144207;144632;145306;145752;146227;146740;147534;147709;148219",13,13,4,9,0,1,12,533,"SUPPMAT","SUPPMAT","38%","21%","53%","SUPPMAT","SUPPMAT","138986;139015;139077;139598;139701;140280;144207;144632;145306;145752;146227;146740;147534;147709;148219;149643;149838",17,7,9,1,662,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CREATIVE EDUCATION TRUST",2816,"TR00604",7617529,10058707,"East Midlands","138497;139580;139650;141344;143522",5,5,0,5,0,0,5,261,"36%","64%","15%","20%","57%","42%","66%","138497;139580;139650;141344;143522",5,0,5,0,261,"36%","64%"
202324,"AcademicYear","Multi-academy trust","CONNECT SCHOOLS ACADEMY TRUST",2824,"TR00608",7824714,10059391,"London","137242;137683;140088;147104",4,4,3,1,0,0,4,336,"18%","82%","15%","16%","79%","64%","82%","137242;137683;140088;147104",4,3,1,0,336,"18%","82%"
202324,"AcademicYear","Multi-academy trust","NORTH STAR COMMUNITY TRUST LTD",2837,"TR00619",7355559,10058354,"London","136952;138203;138381",3,3,0,0,3,0,3,189,"47%","53%","58%","16%","78%","73%","83%","136952;138203;138381",3,0,0,3,189,"47%","53%"
202324,"AcademicYear","Multi-academy trust","EASTERN MULTI-ACADEMY TRUST",2840,"TR00620",7338780,10058320,"East of England","140363;140663;142468;144017;144020;144361;145028;145029;145476",9,9,0,9,0,0,9,395,"SUPPMAT","SUPPMAT","25%","22%","58%","SUPPMAT","SUPPMAT","140363;140663;142468;144017;144020;144361;145028;145029;145476",9,0,9,0,395,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE DAVID ROSS EDUCATION TRUST",2854,"TR00633",6182612,10058206,"East Midlands","138160;138423;138749;138840;138857;138917;139061;139570;139805;139968;140018;140060;140184;140190;140191;140414;140551;140829;140946;141279;141390;141631",22,22,6,15,1,0,22,899,"35%","65%","23%","19%","67%","57%","72%","138160;138423;138749;138840;138857;138917;139061;139570;139805;139968;140018;140060;140184;140190;140191;140414;140551;140829;140946;141279;141390;141631",22,6,15,1,899,"35%","65%"
202324,"AcademicYear","Multi-academy trust","THE DEAN TRUST",2864,"TR00637",8027943,10055366,"North West","138788;142552;143380;144355",4,4,2,2,0,0,4,146,"56%","44%","8%","18%","68%","57%","83%","138788;142552;143380;144355;150009",5,3,2,0,205,"54%","46%"
202324,"AcademicYear","Multi-academy trust","DERBY DIOCESAN ACADEMY TRUST",2879,"TR02659",8980079,10060781,"East Midlands","140842;140843;142041;142752;142839;143180;143875;144383;144468;147107;147725;148108;148368",13,13,8,5,0,1,12,536,"40%","60%","41%","15%","55%","42%","64%","140842;140843;142041;142752;142839;143180;143875;144383;144468;147107;147725;148108;148368;148818",14,9,5,0,553,"39%","61%"
202324,"AcademicYear","Multi-academy trust","THE DIAMOND LEARNING PARTNERSHIP TRUST",2886,"TR00655",8062508,10059781,"East of England","136670;137656;138280;138595;139634;140386;140535;143955;143976;145147;145553;145924;146726",13,13,6,6,1,0,13,491,"27%","73%","11%","24%","56%","37%","63%","136670;137656;138280;138595;139634;140386;140535;143955;143976;145147;145553;145924;146726",13,6,6,1,491,"27%","73%"
202324,"AcademicYear","Multi-academy trust","CHRISTUS CATHOLIC TRUST",2893,"TR00658",8610377,10060535,"East of England","139917;146296;146299;146300;146867;147282",6,6,5,1,0,0,6,265,"SUPPMAT","SUPPMAT","29%","14%","69%","SUPPMAT","SUPPMAT","139917;146296;146299;146300;146867;147282",6,5,1,0,265,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DIOCESE OF BRISTOL ACADEMIES TRUST",2894,"TR00659",8156759,10059964,"South West","138794;140420;140454;141110;141274;142292;142293;142318;142321;143494;144724;147512;148009",13,11,8,5,0,0,13,383,"30%","70%","29%","22%","52%","47%","54%","138794;140420;140454;141110;141274;142292;142293;142318;142321;143494;144724;147512;148009",13,8,5,0,383,"30%","70%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF CANTERBURY ACADEMIES TRUST",2897,"TR02876",9035788,10060799,"South East","139436;139822;141216;141220;141329;141659;142372;142429;142814;143517;144835;146950;148118",13,13,5,8,0,0,13,553,"39%","61%","12%","22%","58%","43%","67%","138592;139436;139822;141216;141220;141329;141659;142372;142429;142814;143517;144835;146950;148118;149666",15,6,9,0,625,"41%","59%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF COVENTRY MULTI-ACADEMY TRUST",2901,"TR00660",8422015,10060334,"West Midlands","139383;139384;139680;140419;140694;140878;141000;141298;142021;142022;145214;145391;145392;145415;146149;146151;148319",17,17,8,9,0,1,16,636,"36%","64%","18%","27%","54%","40%","62%","139383;139384;139680;140419;140694;140878;141000;141298;142021;142022;145214;145391;145392;145415;146149;146151;148319;149518;149772",19,10,9,0,725,"33%","67%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF ELY MULTI-ACADEMY TRUST",2905,"TR00661",8464996,10060395,"East of England","139844;140031;140681;140712;140870;140914;141211;141212;141213;141228;141464;141552;141707;141758;141845;141949;142025;142034;142057;142526;142527;142810;142811;143440;143776;143835;143836;144288;144289;145246;145302;145719;146154;146357;146469;146889;146965;147110;147434",39,36,21,18,0,1,38,1019,"SUPPMAT","SUPPMAT","16%","21%","SUPPMAT","SUPPMAT","SUPPMAT","139844;140031;140681;140712;140870;140914;141211;141212;141213;141228;141464;141552;141707;141758;141845;141949;142025;142034;142057;142526;142527;142810;142811;143440;143776;143835;143836;144288;144289;145246;145302;145719;146154;146357;146469;146889;146965;147110;147434;149958",40,22,18,0,1027,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF GLOUCESTER ACADEMIES TRUST",2907,"TR00662",8149299,10059942,"South West","139337;139643;140797;141547;141575;142434;142438;142451;143208;143712;144089;145123;145408;145524;146812;147360",16,16,11,4,1,0,16,471,"17%","83%","3%","22%","62%","35%","68%","138940;139337;139643;140797;141547;141575;142434;142438;142451;143208;143712;144089;145123;145408;145524;146812;147360;149142;149830;149831",20,14,5,1,589,"18%","82%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST",2918,"TR00663",8737435,10060639,"East of England","140189;140545;141050;141172;141192;141314;141360;141584;141662;141663;141691;141721;141778;141780;141895;141918;142395;142465;142466;142467;142588;142589;142599;142633;142837;142852;146060;146061;146062;146065;146558;148151;148152",33,31,17,16,0,2,31,792,"SUPPMAT","SUPPMAT","12%","22%","SUPPMAT","SUPPMAT","SUPPMAT","140189;140545;141050;141172;141192;141314;141360;141584;141662;141663;141691;141721;141778;141780;141895;141918;142395;142465;142466;142467;142588;142589;142599;142633;142837;142852;146060;146061;146062;146065;146558;148151;148152;148821;148822;149415;149744",37,21,16,0,837,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DIOCESE OF SALISBURY ACADEMY TRUST",2922,"TR00664",8656655,10060572,"South West","140351;140352;140560;140561;141043;141046;141061;141142;141987;141988;142963;144277;144298;144470;144550;145166;146098;146153",18,18,8,9,1,0,18,504,"SUPPMAT","SUPPMAT","9%","27%","SUPPMAT","SUPPMAT","SUPPMAT","140351;140352;140560;140561;141043;141046;141061;141142;141987;141988;142963;144277;144298;144470;144550;145166;146098;146153;149164;149456",20,10,9,1,552,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DIOCESE OF SOUTHWELL AND NOTTINGHAM MULTI-ACADEMY TRUST",2925,"TR01983",8738949,10060643,"East Midlands","141536;141545;142507;142757;143294;143297;143825;144397;144644;145447;147634;147827;148432",13,13,10,3,0,1,12,395,"31%","69%","10%","16%","61%","47%","67%","137986;141536;141545;142507;142757;143294;143297;143825;144397;144644;145447;147634;147827;148432;148715;148880;149552;149603",18,15,3,0,475,"30%","70%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF WESTMINSTER ACADEMY TRUST",2928,"TR00665",7944160,10059577,"East of England","138288;138292;138316;138322;138354",5,5,5,0,0,0,5,152,"16%","84%","24%","16%","70%","42%","75%","138288;138292;138316;138322;138354",5,5,0,0,152,"16%","84%"
202324,"AcademicYear","Multi-academy trust","DISCOVERY SCHOOLS ACADEMIES TRUST LTD",2932,"TR00667",8104111,10055365,"East Midlands","138345;138348;138358;139481;139845;140101;140316;140851;141137;141903;142410;143244;143245",13,13,10,3,0,0,13,695,"30%","70%","17%","19%","62%","41%","71%","138345;138348;138358;139481;139845;140101;140316;140851;141137;141903;142410;143244;143245",13,10,3,0,695,"30%","70%"
202324,"AcademicYear","Multi-academy trust","DIVERSE ACADEMIES TRUST",2936,"TR00669",7664012,10058867,"East Midlands","139215;144485;144526;144555;144611;145847",6,6,2,4,0,1,5,208,"43%","57%","15%","29%","49%","32%","62%","139215;144485;144526;144555;144611;145847",6,2,4,0,208,"43%","57%"
202324,"AcademicYear","Multi-academy trust","DIXONS ACADEMIES TRUST",2939,"TR00671",2303464,10058150,"Yorkshire and the Humber","135866;138252;140358;141375;144743",5,5,0,3,2,0,5,272,"34%","66%","48%","21%","56%","51%","59%","135866;138252;140358;141375;144743",5,0,3,2,272,"34%","66%"
202324,"AcademicYear","Multi-academy trust","DJANOGLY LEARNING TRUST",2941,"TR00672",4544722,10058171,"East Midlands","137182;140555;144396;145491;146331;147359",6,6,2,4,0,0,6,301,"SUPPMAT","SUPPMAT","25%","17%","59%","SUPPMAT","SUPPMAT","137182;140555;144396;145491;146331;147359;149588",7,2,5,0,317,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DRAPERS' MULTI-ACADEMY TRUST",2958,"TR00686",7035556,10058283,"London","140818;141549;141577",3,3,1,1,1,0,3,161,"40%","60%","39%","21%","49%","32%","60%","140818;141549;141577",3,1,1,1,161,"40%","60%"
202324,"AcademicYear","Multi-academy trust","THE DIOCESE OF SHEFFIELD ACADEMIES TRUST",2962,"TR02728",8745639,10060650,"Yorkshire and the Humber","138704;140341;140546;141455;141587;141588;141589;141590;144345;144557;145273;145771;146068;146841;147481",15,15,12,3,0,0,15,526,"35%","65%","15%","21%","65%","51%","73%","138704;140341;140546;141455;141587;141588;141589;141590;144345;144557;145273;145771;146068;146841;147481;149494;149610",17,14,3,0,601,"34%","66%"
202324,"AcademicYear","Multi-academy trust","THE DUCHY ACADEMY TRUST",2963,"TR00690",8842867,10060713,"South West","140576;140577;140582",3,3,3,0,0,0,3,63,"27%","73%","8%","25%","48%","35%","52%","140576;140577;140582",3,3,0,0,63,"27%","73%"
202324,"AcademicYear","Multi-academy trust","E-ACT",2974,"TR00699",6526376,10058234,"South West","137068;137689;137700;138073;138396;138452;138583;138709;138998;139014;139679;139932;143403;144779;145718",15,15,1,14,0,0,15,740,"SUPPMAT","SUPPMAT","40%","23%","64%","SUPPMAT","SUPPMAT","137068;137689;137700;138073;138396;138452;138583;138709;138998;139014;139679;139932;143403;144779;145718",15,1,14,0,740,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","EAST MIDLANDS EDUCATION TRUST",2987,"TR02426",7530373,10055367,"East Midlands","145251;145536;145641;145644;145786;145828;146477;146500",8,8,8,0,0,2,6,361,"21%","79%","7%","18%","63%","43%","68%","145251;145536;145641;145644;145786;145828;146477;146500;148856;148857",10,10,0,0,426,"24%","76%"
202324,"AcademicYear","Multi-academy trust","EBOR ACADEMY TRUST",3001,"TR02566",8806335,10061219,"Yorkshire and the Humber","140471;140563;141393;141880;143139;143823;144082;144266;144421;144671;144708;144710;144930;145189;145190;146028;146152;146174;146312;147407",20,20,12,8,0,0,20,686,"SUPPMAT","SUPPMAT","8%","19%","SUPPMAT","SUPPMAT","SUPPMAT","140471;140563;141393;141880;143139;143823;144082;144266;144421;144671;144708;144710;144930;145189;145190;146028;146152;146174;146312;147407",20,12,8,0,686,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","EDUCATE TOGETHER ACADEMY TRUST",3009,"TR02787",8859774,10060718,"South West","140267;144754;144762",3,3,0,1,2,0,3,109,"SUPPMAT","SUPPMAT","19%","21%","49%","SUPPMAT","SUPPMAT","140267;144754;144762",3,0,1,2,109,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","GREENHEART LEARNING PARTNERSHIP",3012,"TR00725",8255492,10060124,"West Midlands","139002;139011;139484;139610;139637;139860;140889;140890;141278;141493",10,10,7,3,0,0,10,459,"57%","43%","17%","23%","58%","49%","71%","139002;139011;139484;139610;139637;139860;140889;140890;141278;141493",10,7,3,0,459,"57%","43%"
202324,"AcademicYear","Multi-academy trust","EDUCATION FOR THE 21ST CENTURY",3015,"TR00727",7559170,10058616,"London","140752;142233;145073",3,3,3,0,0,0,3,130,"27%","73%","37%","21%","69%","40%","80%","140752;142233;145073",3,3,0,0,130,"27%","73%"
202324,"AcademicYear","Multi-academy trust","THE ELLIOT FOUNDATION ACADEMIES TRUST",3025,"TR00735",8116706,10059861,"West Midlands","138013;138420;138425;138888;138889;139305;139439;139565;139633;139817;139875;139930;140173;140387;140671;141055;141902;142397;142424;142498;142636;143777;143871;143908;145060;146407;147706",27,27,12,15,0,1,26,1616,"39%","61%","47%","18%","61%","51%","68%","138013;138420;138425;138888;138889;139305;139439;139565;139633;139817;139875;139930;140173;140387;140671;141055;141902;142397;142424;142498;142636;143777;143871;143908;144079;144635;145060;146407;147706;149131;149607",31,14,17,0,1859,"40%","60%"
202324,"AcademicYear","Multi-academy trust","EAST MIDLANDS ACADEMY TRUST",3033,"TR00741",8149829,10059946,"East Midlands","138605;140362;140370;140628;142485",5,5,0,4,1,0,5,291,"31%","69%","53%","12%","55%","44%","60%","138605;140362;140370;140628;142485",5,0,4,1,291,"31%","69%"
202324,"AcademicYear","Multi-academy trust","ENGAGE, ENRICH, EXCEL ACADEMIES",3039,"TR03041",9279884,10060887,"South East","141592;145279;145542;146917;147671",5,5,5,0,0,0,5,338,"19%","81%","19%","22%","67%","50%","71%","141592;145279;145542;146917;147671",5,5,0,0,338,"19%","81%"
202324,"AcademicYear","Multi-academy trust","THE ENQUIRE LEARNING TRUST",3042,"TR00745",8056907,10059770,"Yorkshire and the Humber","137996;139392;139981;140504;140581;140599;140714;140801;140847;140849;141289;141301;141408;141445;141463;141773;141793;142268;142269;142499;142701;142704;142717;143290;143376;143377;143495;143612;146112",29,29,25,4,0,0,29,1240,"42%","58%","10%","24%","61%","47%","71%","137996;139392;139981;140504;140581;140599;140714;140801;140847;140849;141289;141301;141408;141445;141463;141773;141793;142268;142269;142499;142701;142704;142717;143290;143376;143377;143495;143612;146112;149007;149794;150025",32,26,6,0,1343,"42%","58%"
202324,"AcademicYear","Multi-academy trust","EVOLUTION ACADEMY TRUST",3062,"TR00587",8158619,10059972,"East of England","138642;141356;141357;141496;141736;142580;144640;145541;145737;146875",10,10,5,5,0,0,10,489,"34%","66%","21%","21%","56%","43%","63%","138642;141356;141357;141496;141736;142580;144640;145541;145737;146875",10,5,5,0,489,"34%","66%"
202324,"AcademicYear","Multi-academy trust","EXCALIBUR ACADEMIES TRUST",3065,"TR00761",8146633,10059937,"South West","138629;139381;141912;141913;144454;145714;146307;146964;147511;148321",10,8,7,3,0,1,9,290,"30%","70%","14%","19%","51%","34%","59%","138629;139381;141912;141913;144454;145320;145321;145399;145714;146307;146964;147511;148321;149121",14,10,4,0,394,"35%","65%"
202324,"AcademicYear","Multi-academy trust","EXTOL ACADEMY TRUST",3071,"TR00766",8561360,10060484,"North East","139851;143415;147765",3,3,1,2,0,0,3,179,"44%","56%","4%","18%","68%","61%","73%","139851;143415;147765;149030",4,2,2,0,215,"47%","53%"
202324,"AcademicYear","Multi-academy trust","EYNSHAM PARTNERSHIP ACADEMY",3072,"TR00139",7939655,10059566,"South East","140827;140871;140915;140916;140983;141053;148353",7,7,5,1,1,1,6,204,"19%","81%","7%","23%","76%","63%","79%","140827;140871;140915;140916;140983;141053;148353",7,5,1,1,204,"19%","81%"
202324,"AcademicYear","Multi-academy trust","FAIRCHILDES ACADEMY COMMUNITY TRUST",3073,"TR02601",8934482,10060763,"London","140717;140841;146225",3,3,2,1,0,0,3,137,"47%","53%","27%","23%","62%","52%","71%","140717;140841;146225",3,2,1,0,137,"47%","53%"
202324,"AcademicYear","Multi-academy trust","THE FALLIBROOME TRUST",3080,"TR00770",7346144,10058338,"North West","140598;141193;141306;142513;142561;143154;144833",7,5,6,1,0,0,7,228,"21%","79%","6%","20%","65%","46%","71%","140598;141193;141306;142513;142561;143154;144833",7,6,1,0,228,"21%","79%"
202324,"AcademicYear","Multi-academy trust","FARINGDON LEARNING TRUST",3083,"TR00773",7977368,10059664,"South East","138009;140278;140283;140293;140301;140307",6,6,6,0,0,0,6,227,"17%","83%","7%","25%","53%","16%","60%","138009;140278;140283;140293;140301;140307;149419",7,7,0,0,240,"17%","83%"
202324,"AcademicYear","Multi-academy trust","THE FIRST FEDERATION TRUST",3104,"TR00793",7819870,10059386,"South West","137642;137662;137664;137665;137666;138631;141353;142044;142390;143182;143183;143187;145252;145763;147639;148011",16,15,11,5,0,0,16,434,"SUPPMAT","SUPPMAT","5%","18%","SUPPMAT","SUPPMAT","SUPPMAT","137642;137662;137664;137665;137666;138631;141353;142044;142390;143182;143183;143187;145252;145763;147639;148011;149143;149191;149192;150208",20,13,7,0,514,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","SPIRAL PARTNERSHIP TRUST",3107,"TR00796",8028375,10059745,"East of England","138205;139159;139550;145409;145969",5,5,3,2,0,0,5,269,"SUPPMAT","SUPPMAT","23%","17%","64%","SUPPMAT","SUPPMAT","138205;139159;139550;145409;145969",5,3,2,0,269,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","FLYING HIGH TRUST",3111,"TR00800",8076374,10059799,"East Midlands","138353;140282;140398;140637;141774;142070;142091;142348;142460;142548;143295;143470;143471;143887;143945;144322;144686;145403;147075;147140;147715;148427;148428;148608",24,24,17,6,1,3,21,1080,"35%","65%","9%","16%","71%","58%","77%","138353;140282;140398;140637;141774;142070;142091;142348;142460;142548;143295;143470;143471;143887;143945;144322;144686;145403;147075;147140;147715;148427;148428;148608;148675;149136",26,18,6,2,1118,"35%","65%"
202324,"AcademicYear","Multi-academy trust","FOCUS ACADEMY TRUST (UK) LTD",3112,"TR00801",8071176,10059792,"North West","139356;139357;139358;139379;139704;140100;140234;140738;141365;142286;142425;142471;143231;143944;144006",15,15,11,4,0,0,15,823,"38%","62%","35%","17%","51%","44%","55%","139356;139357;139358;139379;139704;140100;140234;140738;141365;142286;142425;142471;143231;143944;144006",15,11,4,0,823,"38%","62%"
202324,"AcademicYear","Multi-academy trust","THE PARTNERSHIP TRUST",3126,"TR00812",7728112,10059222,"South West","142716;142754;144282;144737;145070;146263;146952;146976;146978;146979;147993",11,10,8,2,1,0,11,329,"24%","76%","11%","25%","50%","18%","61%","139617;142716;142754;144282;144737;145070;146263;146952;146976;146978;146979;147993",12,9,2,1,345,"24%","76%"
202324,"AcademicYear","Multi-academy trust","FUTURE ACADEMIES",3152,"TR00834",6543442,10043978,"London","138683;139898;139940",3,3,2,0,1,0,3,115,"52%","48%","53%","17%","69%","67%","71%","138683;139898;139940",3,2,0,1,115,"52%","48%"
202324,"AcademicYear","Multi-academy trust","FYLDE COAST ACADEMY TRUST",3155,"TR00836",8364709,10060294,"North West","136365;137359;139675;142175;143771;144945",6,6,5,1,0,0,6,262,"SUPPMAT","SUPPMAT","14%","24%","54%","SUPPMAT","SUPPMAT","136365;137359;139675;142175;143771;144945",6,5,1,0,262,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","GATEWAY LEARNING COMMUNITY",3163,"TR00842",5853746,10058197,"East of England","138048;138334;138962;140832",4,4,1,2,1,0,4,265,"47%","53%","23%","22%","59%","54%","63%","138048;138334;138962;140832",4,1,2,1,265,"47%","53%"
